Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
3925,20171101:2200,14.9,12.5,74.0,10.3
15752,20171101:2300,13.3,13.0,96.0,12.7
3925,20171101:2300,14.6,11.8,70.0,9.2
15752,20171102:0000,13.0,12.8,97.0,12.5
3925,20171102:0000,14.3,11.7,72.0,9.3
15752,20171102:0100,12.5,12.3,97.0,12.1
3925,20171102:0100,14.2,11.7,72.0,9.2
15752,20171102:0200,12.3,12.1,97.0,11.9
3925,20171102:0200,12.8,11.4,83.0,10.0
15752,20171102:0300,12.1,11.8,96.0,11.5
3925,20171102:0300,11.3,10.4,89.0,9.6
15752,20171102:0400,12.4,12.0,95.0,11.6
3925,20171102:0400,11.1,10.4,91.0,9.7
15752,20171102:0500,12.3,11.8,94.0,11.4
3925,20171102:0500,11.1,10.4,91.0,9.7
15752,20171102:0600,12.5,12.0,94.0,11.6
3925,20171102:0600,11.2,10.6,92.0,10.0
15752,20171102:0700,12.8,12.2,93.0,11.7
3925,20171102:0700,12.7,11.8,89.0,10.9
15752,20171102:0800,13.4,12.6,91.0,12.0
3925,20171102:0800,14.8,13.0,80.0,11.4
15752,20171102:0900,15.0,13.8,87.0,12.9
3925,20171102:0900,16.3,13.6,72.0,11.2
15752,20171102:1000,16.1,14.7,85.0,13.6
3925,20171102:1000,17.4,13.7,64.0,10.5
15752,20171102:1100,18.1,15.7,77.0,14.0
3925,20171102:1100,19.1,14.3,56.0,10.1
15752,20171102:1200,18.9,15.3,66.0,12.4
3925,20171102:1200,19.9,14.1,49.0,8.9
15752,20171102:1300,18.5,15.5,71.0,13.2
3925,20171102:1300,20.7,14.6,48.0,9.3
15752,20171102:1400,16.5,14.4,78.0,12.7
3925,20171102:1400,20.9,14.9,49.0,9.8
15752,20171102:1500,17.1,14.7,76.0,12.8
3925,20171102:1500,19.0,14.2,56.0,10.1
15752,20171102:1600,18.2,14.9,68.0,12.2
3925,20171102:1600,18.4,13.9,58.0,10.0
15752,20171102:1700,17.7,14.4,68.0,11.7
3925,20171102:1700,17.8,13.6,60.0,9.9
15752,20171102:1800,17.6,14.1,66.0,11.2
3925,20171102:1800,16.7,13.0,63.0,9.6
15752,20171102:1900,16.8,14.0,72.0,11.7
3925,20171102:1900,15.6,12.6,69.0,10.0
15752,20171102:2000,15.0,13.6,85.0,12.5
3925,20171102:2000,15.8,12.8,69.0,10.2
15752,20171102:2100,15.0,13.7,86.0,12.7
3925,20171102:2100,15.6,12.8,71.0,10.4
15752,20171102:2200,16.2,14.1,78.0,12.4
3925,20171102:2200,14.3,12.6,81.0,11.1
15752,20171102:2300,15.6,13.5,78.0,11.8
3925,20171102:2300,13.2,12.4,90.0,11.6
15752,20171103:0000,15.0,13.5,84.0,12.3
3925,20171103:0000,13.0,12.3,92.0,11.7
15752,20171103:0100,15.4,13.7,82.0,12.4
3925,20171103:0100,13.2,12.5,92.0,11.9
15752,20171103:0200,15.3,13.7,83.0,12.4
3925,20171103:0200,13.0,12.5,94.0,12.1
15752,20171103:0300,15.1,13.8,86.0,12.8
3925,20171103:0300,13.6,13.0,93.0,12.5
15752,20171103:0400,15.0,13.4,83.0,12.2
3925,20171103:0400,14.1,13.4,92.0,12.8
15752,20171103:0500,15.0,13.7,86.0,12.7
3925,20171103:0500,14.4,13.7,92.0,13.1
15752,20171103:0600,14.7,13.3,84.0,12.0
3925,20171103:0600,14.9,14.2,92.0,13.6
15752,20171103:0700,16.3,13.2,68.0,10.4
3925,20171103:0700,15.4,14.5,90.0,13.8
15752,20171103:0800,18.0,14.6,67.0,11.8
3925,20171103:0800,14.9,14.3,93.0,13.8
15752,20171103:0900,18.2,14.4,64.0,11.3
3925,20171103:0900,15.2,14.4,91.0,13.8
15752,20171103:1000,21.5,15.9,53.0,11.5
3925,20171103:1000,15.6,14.9,92.0,14.3
15752,20171103:1100,17.4,14.6,72.0,12.3
3925,20171103:1100,16.4,15.6,91.0,14.9
15752,20171103:1200,16.0,13.9,78.0,12.2
3925,20171103:1200,18.1,16.7,86.0,15.7
15752,20171103:1300,15.9,13.4,74.0,11.3
3925,20171103:1300,18.4,15.9,76.0,14.1
15752,20171103:1400,16.5,13.3,68.0,10.6
3925,20171103:1400,17.7,15.4,77.0,13.6
15752,20171103:1500,15.8,13.6,77.0,11.8
3925,20171103:1500,16.1,15.0,88.0,14.1
15752,20171103:1600,17.5,14.2,68.0,11.5
3925,20171103:1600,16.2,15.1,88.0,14.2
15752,20171103:1700,16.9,14.2,73.0,12.1
3925,20171103:1700,16.6,15.3,86.0,14.3
15752,20171103:1800,16.0,14.0,79.0,12.4
3925,20171103:1800,16.1,14.8,86.0,13.8
15752,20171103:1900,15.6,13.5,78.0,11.8
3925,20171103:1900,15.1,14.1,89.0,13.3
15752,20171103:2000,15.0,12.5,73.0,10.2
3925,20171103:2000,14.6,13.7,90.0,13.0
15752,20171103:2100,14.5,12.8,81.0,11.3
3925,20171103:2100,14.4,13.6,91.0,13.0
15752,20171103:2200,13.4,12.1,85.0,10.9
3925,20171103:2200,14.2,13.4,91.0,12.8
15752,20171103:2300,12.0,11.0,88.0,10.1
3925,20171103:2300,14.4,13.6,91.0,13.0
15752,20171104:0000,11.8,11.1,91.0,10.4
3925,20171104:0000,14.5,13.6,90.0,12.9
15752,20171104:0100,12.4,11.6,90.0,10.8
3925,20171104:0100,14.6,13.3,86.0,12.3
15752,20171104:0200,11.8,10.7,86.0,9.5
3925,20171104:0200,14.3,12.9,84.0,11.7
15752,20171104:0300,11.8,10.9,89.0,10.1
3925,20171104:0300,13.5,12.7,91.0,12.1
15752,20171104:0400,12.1,11.4,91.0,10.7
3925,20171104:0400,13.4,12.7,92.0,12.1
15752,20171104:0500,11.7,10.6,87.0,9.6
3925,20171104:0500,13.4,12.3,87.0,11.3
15752,20171104:0600,10.9,10.2,91.0,9.5
3925,20171104:0600,13.3,12.2,87.0,11.2
15752,20171104:0700,14.1,12.5,82.0,11.1
3925,20171104:0700,13.6,12.3,85.0,11.1
15752,20171104:0800,14.7,12.7,78.0,10.9
3925,20171104:0800,14.9,13.0,79.0,11.3
15752,20171104:0900,12.5,11.9,93.0,11.4
3925,20171104:0900,16.7,13.6,69.0,11.0
15752,20171104:1000,12.2,11.9,96.0,11.6
3925,20171104:1000,17.5,14.0,66.0,11.1
15752,20171104:1100,12.0,11.4,93.0,10.9
3925,20171104:1100,17.6,13.9,64.0,10.7
15752,20171104:1200,12.4,11.6,90.0,10.8
3925,20171104:1200,18.5,13.9,57.0,9.8
15752,20171104:1300,14.2,12.8,84.0,11.5
3925,20171104:1300,19.1,14.1,55.0,9.9
15752,20171104:1400,14.4,12.7,81.0,11.2
3925,20171104:1400,16.5,12.9,64.0,9.7
15752,20171104:1500,15.0,13.0,78.0,11.2
3925,20171104:1500,16.3,12.7,64.0,9.5
15752,20171104:1600,16.3,13.6,72.0,11.2
3925,20171104:1600,14.1,12.3,80.0,10.7
15752,20171104:1700,18.3,14.2,61.0,10.7
3925,20171104:1700,13.6,11.9,81.0,10.4
15752,20171104:1800,19.8,11.8,32.0,2.7
3925,20171104:1800,13.4,11.5,78.0,9.7
15752,20171104:1900,18.2,10.7,33.0,1.7
3925,20171104:1900,13.5,11.7,80.0,10.1
15752,20171104:2000,13.7,11.6,76.0,9.6
3925,20171104:2000,12.7,11.7,88.0,10.8
15752,20171104:2100,14.6,8.9,41.0,1.5
3925,20171104:2100,11.7,10.3,83.0,8.9
15752,20171104:2200,13.7,8.3,42.0,1.0
3925,20171104:2200,10.4,9.5,88.0,8.5
15752,20171104:2300,13.3,7.9,41.0,0.3
3925,20171104:2300,9.4,8.8,92.0,8.2
15752,20171105:0000,12.7,7.5,42.0,0.1
3925,20171105:0000,9.0,8.6,94.0,8.1
15752,20171105:0100,11.7,7.1,46.0,0.5
3925,20171105:0100,9.2,8.8,95.0,8.5
15752,20171105:0200,11.5,7.0,47.0,0.6
3925,20171105:0200,8.5,8.2,95.0,7.8
15752,20171105:0300,10.8,6.6,49.0,0.5
3925,20171105:0300,8.9,8.6,96.0,8.3
15752,20171105:0400,11.0,6.6,47.0,0.1
3925,20171105:0400,8.1,7.8,96.0,7.5
15752,20171105:0500,11.2,6.5,44.0,-0.6
3925,20171105:0500,7.5,7.2,96.0,6.9
15752,20171105:0600,11.3,6.5,44.0,-0.5
3925,20171105:0600,7.7,7.5,97.0,7.3
15752,20171105:0700,12.9,7.5,41.0,0.0
3925,20171105:0700,8.6,8.4,97.0,8.2
15752,20171105:0800,13.8,8.2,40.0,0.5
3925,20171105:0800,12.5,11.0,82.0,9.5
15752,20171105:0900,13.5,8.8,49.0,3.0
3925,20171105:0900,11.5,10.1,83.0,8.7
15752,20171105:1000,14.3,9.2,46.0,2.9
3925,20171105:1000,11.7,9.9,78.0,8.0
15752,20171105:1100,14.3,9.7,51.0,4.3
3925,20171105:1100,9.8,9.0,89.0,8.1
15752,20171105:1200,13.5,9.5,56.0,4.9
3925,20171105:1200,11.4,9.9,81.0,8.3
15752,20171105:1300,11.3,9.8,82.0,8.3
3925,20171105:1300,12.7,10.5,74.0,8.2
15752,20171105:1400,9.8,8.3,80.0,6.5
3925,20171105:1400,11.8,9.6,74.0,7.3
15752,20171105:1500,11.2,8.8,71.0,6.2
3925,20171105:1500,10.5,9.1,82.0,7.6
15752,20171105:1600,10.9,9.0,76.0,6.8
3925,20171105:1600,11.0,9.6,83.0,8.2
15752,20171105:1700,10.6,8.5,74.0,6.2
3925,20171105:1700,12.7,10.4,73.0,8.0
15752,20171105:1800,10.5,8.5,75.0,6.3
3925,20171105:1800,9.6,8.4,84.0,7.0
15752,20171105:1900,10.6,8.5,74.0,6.2
3925,20171105:1900,8.9,8.0,88.0,7.0
15752,20171105:2000,9.6,8.2,81.0,6.5
3925,20171105:2000,8.0,7.2,89.0,6.3
15752,20171105:2100,9.4,8.1,83.0,6.7
3925,20171105:2100,7.1,6.4,89.0,5.4
15752,20171105:2200,9.2,6.3,62.0,2.3
3925,20171105:2200,6.6,6.0,91.0,5.2
15752,20171105:2300,7.8,5.9,73.0,3.3
3925,20171105:2300,6.1,5.5,91.0,4.8
15752,20171106:0000,7.0,5.4,76.0,3.1
3925,20171106:0000,5.7,5.3,94.0,4.8
15752,20171106:0100,7.0,5.4,76.0,3.1
3925,20171106:0100,5.3,4.9,93.0,4.3
15752,20171106:0200,7.3,5.5,74.0,3.0
3925,20171106:0200,5.0,4.6,94.0,4.1
15752,20171106:0300,7.4,5.8,77.0,3.6
3925,20171106:0300,5.0,4.6,94.0,4.1
15752,20171106:0400,7.4,5.7,76.0,3.5
3925,20171106:0400,4.5,4.2,95.0,3.8
15752,20171106:0500,7.3,5.6,76.0,3.4
3925,20171106:0500,4.8,4.6,96.0,4.2
15752,20171106:0600,7.2,5.3,72.0,2.5
3925,20171106:0600,5.2,5.0,96.0,4.6
15752,20171106:0700,8.5,6.1,67.0,2.7
3925,20171106:0700,6.6,6.3,96.0,6.0
15752,20171106:0800,10.1,7.1,62.0,3.2
3925,20171106:0800,8.1,7.1,86.0,5.9
15752,20171106:0900,10.6,7.4,60.0,3.2
3925,20171106:0900,10.0,8.5,80.0,6.7
15752,20171106:1000,11.6,7.6,53.0,2.4
3925,20171106:1000,12.2,9.1,64.0,5.6
15752,20171106:1100,12.6,8.3,51.0,2.8
3925,20171106:1100,12.2,9.8,72.0,7.3
15752,20171106:1200,13.9,8.8,46.0,2.5
3925,20171106:1200,13.7,8.9,48.0,2.9
15752,20171106:1300,14.5,9.1,44.0,2.4
3925,20171106:1300,14.2,9.5,50.0,3.9
15752,20171106:1400,14.6,9.6,48.0,3.8
3925,20171106:1400,15.1,10.1,49.0,4.5
15752,20171106:1500,12.8,9.7,65.0,6.4
3925,20171106:1500,16.2,10.6,45.0,4.3
15752,20171106:1600,12.4,9.1,62.0,5.3
3925,20171106:1600,15.9,10.7,48.0,4.9
15752,20171106:1700,12.4,9.4,65.0,6.0
3925,20171106:1700,14.6,9.4,46.0,3.1
15752,20171106:1800,11.7,8.7,64.0,5.1
3925,20171106:1800,13.8,9.0,48.0,3.0
15752,20171106:1900,11.1,8.5,68.0,5.4
3925,20171106:1900,11.0,7.5,57.0,2.8
15752,20171106:2000,10.6,8.4,72.0,5.8
3925,20171106:2000,8.3,6.5,75.0,4.1
15752,20171106:2100,10.6,8.5,73.0,6.0
3925,20171106:2100,6.8,5.8,85.0,4.5
15752,20171106:2200,10.3,8.2,73.0,5.7
3925,20171106:2200,6.1,5.3,88.0,4.3
15752,20171106:2300,9.4,7.7,77.0,5.6
3925,20171106:2300,5.6,5.0,90.0,4.1
15752,20171107:0000,8.6,7.1,79.0,5.2
3925,20171107:0000,5.4,4.8,90.0,3.9
15752,20171107:0100,7.7,5.9,74.0,3.4
3925,20171107:0100,5.1,4.5,91.0,3.8
15752,20171107:0200,8.7,6.8,74.0,4.3
3925,20171107:0200,4.9,4.4,92.0,3.7
15752,20171107:0300,7.3,5.6,75.0,3.2
3925,20171107:0300,4.7,4.3,94.0,3.8
15752,20171107:0400,7.3,5.1,68.0,1.8
3925,20171107:0400,4.1,3.8,94.0,3.2
15752,20171107:0500,7.0,5.2,74.0,2.7
3925,20171107:0500,3.4,3.2,96.0,2.8
15752,20171107:0600,8.5,5.8,64.0,2.1
3925,20171107:0600,3.3,3.2,98.0,3.0
15752,20171107:0700,11.6,7.3,50.0,1.6
3925,20171107:0700,4.4,4.3,98.0,4.1
15752,20171107:0800,13.3,7.3,35.0,-1.8
3925,20171107:0800,6.4,5.9,93.0,5.4
15752,20171107:0900,13.8,7.6,35.0,-1.4
3925,20171107:0900,9.6,8.0,79.0,6.2
15752,20171107:1000,14.3,7.9,34.0,-1.3
3925,20171107:1000,11.9,8.8,63.0,5.1
15752,20171107:1100,14.1,8.0,36.0,-0.7
3925,20171107:1100,13.6,9.6,56.0,5.0
15752,20171107:1200,13.5,9.2,53.0,4.1
3925,20171107:1200,14.6,10.5,57.0,6.2
15752,20171107:1300,14.0,9.0,47.0,2.9
3925,20171107:1300,13.7,8.9,48.0,2.9
15752,20171107:1400,14.1,10.5,61.0,6.7
3925,20171107:1400,13.9,9.3,51.0,3.9
15752,20171107:1500,14.1,10.0,56.0,5.5
3925,20171107:1500,13.6,9.6,56.0,5.0
15752,20171107:1600,14.5,9.3,46.0,3.1
3925,20171107:1600,11.7,9.5,73.0,7.0
15752,20171107:1700,14.1,8.9,45.0,2.4
3925,20171107:1700,10.7,9.4,83.0,8.0
15752,20171107:1800,13.4,9.1,53.0,4.0
3925,20171107:1800,10.2,9.3,88.0,8.3
15752,20171107:1900,12.9,9.6,63.0,6.0
3925,20171107:1900,9.9,9.1,90.0,8.3
15752,20171107:2000,11.6,10.1,82.0,8.7
3925,20171107:2000,9.5,9.0,93.0,8.4
15752,20171107:2100,10.5,9.3,84.0,7.9
3925,20171107:2100,10.0,9.6,94.0,9.1
15752,20171107:2200,9.3,8.9,94.0,8.4
3925,20171107:2200,11.2,10.7,93.0,10.1
15752,20171107:2300,9.0,8.5,93.0,7.9
3925,20171107:2300,13.2,12.6,93.0,12.1
15752,20171108:0000,9.1,8.7,95.0,8.4
3925,20171108:0000,14.0,13.7,97.0,13.5
15752,20171108:0100,7.4,7.0,94.0,6.5
3925,20171108:0100,13.6,12.6,88.0,11.7
15752,20171108:0200,6.1,5.5,91.0,4.8
3925,20171108:0200,13.0,12.2,91.0,11.6
15752,20171108:0300,6.4,5.7,90.0,4.9
3925,20171108:0300,11.5,9.7,78.0,7.8
15752,20171108:0400,4.1,3.6,91.0,2.8
3925,20171108:0400,10.0,8.9,85.0,7.6
15752,20171108:0500,4.1,3.4,89.0,2.5
3925,20171108:0500,9.6,8.2,81.0,6.5
15752,20171108:0600,5.0,4.2,87.0,3.0
3925,20171108:0600,9.1,7.6,80.0,5.9
15752,20171108:0700,5.8,4.5,80.0,2.6
3925,20171108:0700,8.4,7.1,82.0,5.5
15752,20171108:0800,7.3,5.3,71.0,2.4
3925,20171108:0800,8.2,7.2,86.0,6.0
15752,20171108:0900,8.4,6.1,68.0,2.9
3925,20171108:0900,9.1,7.4,77.0,5.3
15752,20171108:1000,10.0,6.3,54.0,1.1
3925,20171108:1000,10.4,7.9,68.0,4.8
15752,20171108:1100,9.9,6.3,55.0,1.3
3925,20171108:1100,11.9,8.7,62.0,4.9
15752,20171108:1200,11.1,7.1,52.0,1.6
3925,20171108:1200,10.8,7.9,64.0,4.3
15752,20171108:1300,11.7,7.7,53.0,2.5
3925,20171108:1300,10.9,9.0,76.0,6.8
15752,20171108:1400,10.3,7.1,60.0,2.9
3925,20171108:1400,11.9,9.6,73.0,7.2
15752,20171108:1500,9.3,7.2,72.0,4.5
3925,20171108:1500,13.6,9.8,58.0,5.5
15752,20171108:1600,10.6,8.2,70.0,5.4
3925,20171108:1600,12.2,9.7,71.0,7.1
15752,20171108:1700,11.8,8.2,58.0,3.8
3925,20171108:1700,12.3,9.7,70.0,7.0
15752,20171108:1800,11.4,7.7,56.0,3.0
3925,20171108:1800,10.8,8.5,71.0,5.8
15752,20171108:1900,10.0,7.3,65.0,3.8
3925,20171108:1900,9.9,8.3,79.0,6.4
15752,20171108:2000,9.4,7.0,68.0,3.8
3925,20171108:2000,8.9,7.9,86.0,6.7
15752,20171108:2100,9.0,6.7,69.0,3.6
3925,20171108:2100,8.2,7.4,89.0,6.5
15752,20171108:2200,9.0,6.8,70.0,3.9
3925,20171108:2200,7.9,7.1,89.0,6.2
15752,20171108:2300,9.3,6.6,65.0,3.1
3925,20171108:2300,7.5,7.0,92.0,6.3
15752,20171109:0000,8.5,6.2,69.0,3.1
3925,20171109:0000,6.8,6.3,93.0,5.8
15752,20171109:0100,9.0,6.7,69.0,3.6
3925,20171109:0100,6.8,6.4,94.0,5.9
15752,20171109:0200,9.2,6.9,69.0,3.8
3925,20171109:0200,6.8,6.5,95.0,6.1
15752,20171109:0300,9.8,7.1,65.0,3.6
3925,20171109:0300,7.1,6.8,95.0,6.4
15752,20171109:0400,10.1,7.3,64.0,3.6
3925,20171109:0400,6.7,6.4,95.0,6.0
15752,20171109:0500,8.8,6.5,69.0,3.5
3925,20171109:0500,6.9,6.6,95.0,6.2
15752,20171109:0600,10.6,6.9,55.0,2.0
3925,20171109:0600,7.1,6.8,96.0,6.5
15752,20171109:0700,13.9,9.1,49.0,3.4
3925,20171109:0700,8.0,7.7,95.0,7.3
15752,20171109:0800,15.8,9.8,41.0,2.6
3925,20171109:0800,10.3,9.1,85.0,7.9
15752,20171109:0900,17.0,10.5,39.0,3.0
3925,20171109:0900,11.4,9.6,78.0,7.7
15752,20171109:1000,18.6,11.4,36.0,3.3
3925,20171109:1000,13.4,9.9,61.0,6.1
15752,20171109:1100,20.0,12.1,33.0,3.3
3925,20171109:1100,15.0,11.2,60.0,7.3
15752,20171109:1200,21.0,13.1,35.0,5.0
3925,20171109:1200,15.3,11.0,56.0,6.6
15752,20171109:1300,14.1,11.7,73.0,9.3
3925,20171109:1300,17.3,12.8,57.0,8.7
15752,20171109:1400,13.0,11.8,86.0,10.7
3925,20171109:1400,17.7,12.6,52.0,7.8
15752,20171109:1500,14.1,12.4,81.0,10.9
3925,20171109:1500,17.1,12.6,56.0,8.3
15752,20171109:1600,14.7,12.1,72.0,9.7
3925,20171109:1600,15.6,11.3,56.0,6.9
15752,20171109:1700,12.6,9.4,63.0,5.8
3925,20171109:1700,15.5,11.2,56.0,6.8
15752,20171109:1800,11.6,8.5,63.0,4.8
3925,20171109:1800,16.3,12.0,57.0,7.8
15752,20171109:1900,9.4,6.6,64.0,3.0
3925,20171109:1900,13.7,10.7,67.0,7.7
15752,20171109:2000,8.4,6.0,67.0,2.6
3925,20171109:2000,12.6,10.2,72.0,7.7
15752,20171109:2100,8.4,6.4,72.0,3.7
3925,20171109:2100,12.0,10.4,81.0,8.9
15752,20171109:2200,8.1,5.6,65.0,1.9
3925,20171109:2200,11.3,10.1,85.0,8.9
15752,20171109:2300,8.0,5.1,60.0,0.7
3925,20171109:2300,11.1,10.1,87.0,9.0
15752,20171110:0000,7.4,4.9,64.0,1.1
3925,20171110:0000,10.7,10.0,91.0,9.3
15752,20171110:0100,8.3,5.3,59.0,0.8
3925,20171110:0100,10.0,9.4,92.0,8.8
15752,20171110:0200,8.0,5.2,62.0,1.2
3925,20171110:0200,9.7,9.2,93.0,8.6
15752,20171110:0300,7.6,5.3,67.0,1.9
3925,20171110:0300,8.8,8.0,89.0,7.1
15752,20171110:0400,7.3,5.1,68.0,1.8
3925,20171110:0400,8.6,7.9,90.0,7.1
15752,20171110:0500,7.7,5.1,64.0,1.4
3925,20171110:0500,8.4,7.8,92.0,7.2
15752,20171110:0600,8.3,5.6,63.0,1.7
3925,20171110:0600,8.9,7.5,81.0,5.8
15752,20171110:0700,9.1,6.2,62.0,2.2
3925,20171110:0700,9.7,7.9,77.0,5.9
15752,20171110:0800,10.1,6.8,58.0,2.2
3925,20171110:0800,11.1,8.3,66.0,5.0
15752,20171110:0900,11.4,7.3,52.0,1.9
3925,20171110:0900,11.6,8.9,68.0,5.9
15752,20171110:1000,11.9,7.7,51.0,2.1
3925,20171110:1000,12.8,9.4,61.0,5.5
15752,20171110:1100,13.0,8.4,49.0,2.6
3925,20171110:1100,13.1,9.4,58.0,5.1
15752,20171110:1200,13.7,8.9,48.0,2.9
3925,20171110:1200,14.6,10.0,52.0,4.9
15752,20171110:1300,12.5,8.8,58.0,4.5
3925,20171110:1300,13.9,9.8,56.0,5.3
15752,20171110:1400,13.6,9.1,51.0,3.7
3925,20171110:1400,14.9,10.3,52.0,5.2
15752,20171110:1500,13.1,8.8,52.0,3.5
3925,20171110:1500,15.5,10.3,47.0,4.3
15752,20171110:1600,13.6,9.2,52.0,4.0
3925,20171110:1600,14.3,10.0,54.0,5.1
15752,20171110:1700,13.6,9.3,53.0,4.2
3925,20171110:1700,13.5,9.9,60.0,5.9
15752,20171110:1800,11.1,9.2,76.0,7.1
3925,20171110:1800,12.8,9.6,63.0,5.9
15752,20171110:1900,10.6,8.7,76.0,6.6
3925,20171110:1900,11.4,8.8,69.0,5.9
15752,20171110:2000,10.1,8.3,77.0,6.3
3925,20171110:2000,10.0,8.1,75.0,5.8
15752,20171110:2100,9.9,8.0,76.0,5.9
3925,20171110:2100,8.3,7.2,85.0,5.9
15752,20171110:2200,9.9,8.3,79.0,6.4
3925,20171110:2200,7.3,6.6,90.0,5.8
15752,20171110:2300,9.2,7.8,81.0,6.1
3925,20171110:2300,6.8,6.3,92.0,5.6
15752,20171111:0000,8.7,7.6,85.0,6.3
3925,20171111:0000,6.5,6.0,92.0,5.3
15752,20171111:0100,9.0,7.6,81.0,5.9
3925,20171111:0100,6.2,5.7,92.0,5.0
15752,20171111:0200,8.6,7.5,85.0,6.2
3925,20171111:0200,5.8,5.3,92.0,4.6
15752,20171111:0300,8.7,7.2,79.0,5.3
3925,20171111:0300,5.7,5.3,93.0,4.7
15752,20171111:0400,8.8,7.1,77.0,5.0
3925,20171111:0400,5.7,5.2,92.0,4.5
15752,20171111:0500,8.7,7.2,80.0,5.5
3925,20171111:0500,5.2,4.8,93.0,4.2
15752,20171111:0600,9.0,7.4,79.0,5.6
3925,20171111:0600,5.3,4.9,94.0,4.4
15752,20171111:0700,10.0,8.1,76.0,6.0
3925,20171111:0700,7.7,6.9,89.0,6.0
15752,20171111:0800,10.6,8.4,72.0,5.8
3925,20171111:0800,10.6,8.9,79.0,7.1
15752,20171111:0900,11.5,8.9,69.0,6.0
3925,20171111:0900,13.8,10.9,68.0,8.0
15752,20171111:1000,12.3,9.1,63.0,5.5
3925,20171111:1000,16.5,12.2,57.0,8.0
15752,20171111:1100,13.5,9.6,57.0,5.2
3925,20171111:1100,18.2,11.8,42.0,5.1
15752,20171111:1200,12.8,9.6,64.0,6.2
3925,20171111:1200,18.8,11.8,38.0,4.2
15752,20171111:1300,13.1,9.8,63.0,6.2
3925,20171111:1300,19.2,11.7,35.0,3.4
15752,20171111:1400,12.8,10.0,68.0,7.1
3925,20171111:1400,21.0,12.8,33.0,4.1
15752,20171111:1500,14.8,9.9,49.0,4.2
3925,20171111:1500,21.4,12.9,32.0,4.0
15752,20171111:1600,13.7,10.7,67.0,7.7
3925,20171111:1600,20.7,13.5,40.0,6.6
15752,20171111:1700,12.5,10.3,74.0,8.0
3925,20171111:1700,20.0,12.7,38.0,5.3
15752,20171111:1800,11.9,10.2,80.0,8.6
3925,20171111:1800,18.0,11.8,43.0,5.3
15752,20171111:1900,11.6,10.1,82.0,8.7
3925,20171111:1900,15.3,10.5,51.0,5.3
15752,20171111:2000,11.4,8.5,65.0,5.1
3925,20171111:2000,13.2,9.5,59.0,5.4
15752,20171111:2100,10.6,7.8,65.0,4.3
3925,20171111:2100,12.8,8.8,55.0,4.0
15752,20171111:2200,10.6,7.5,62.0,3.7
3925,20171111:2200,10.7,8.1,68.0,5.1
15752,20171111:2300,10.2,7.3,63.0,3.5
3925,20171111:2300,10.6,8.7,76.0,6.6
15752,20171112:0000,9.7,7.1,66.0,3.7
3925,20171112:0000,10.2,8.6,80.0,6.9
15752,20171112:0100,9.2,6.9,70.0,4.0
3925,20171112:0100,9.8,8.5,83.0,7.1
15752,20171112:0200,9.3,7.2,72.0,4.5
3925,20171112:0200,9.1,8.0,85.0,6.7
15752,20171112:0300,9.3,7.3,74.0,4.9
3925,20171112:0300,8.1,7.3,89.0,6.4
15752,20171112:0400,9.3,7.4,75.0,5.1
3925,20171112:0400,6.9,6.3,91.0,5.6
15752,20171112:0500,9.4,7.6,76.0,5.4
3925,20171112:0500,6.5,6.0,93.0,5.5
15752,20171112:0600,9.5,7.7,76.0,5.5
3925,20171112:0600,5.7,5.3,93.0,4.7
15752,20171112:0700,10.0,8.1,75.0,5.8
3925,20171112:0700,9.6,8.5,86.0,7.4
15752,20171112:0800,10.4,8.4,74.0,6.0
3925,20171112:0800,11.8,10.0,78.0,8.1
15752,20171112:0900,11.1,8.9,73.0,6.5
3925,20171112:0900,14.2,11.5,70.0,8.8
15752,20171112:1000,12.0,9.9,75.0,7.7
3925,20171112:1000,16.1,11.7,56.0,7.3
15752,20171112:1100,12.5,10.8,80.0,9.2
3925,20171112:1100,17.6,13.0,56.0,8.7
15752,20171112:1200,10.1,9.6,93.0,9.0
3925,20171112:1200,18.4,12.5,46.0,6.6
15752,20171112:1300,10.2,8.5,78.0,6.5
3925,20171112:1300,19.9,13.0,41.0,6.3
15752,20171112:1400,10.6,8.5,73.0,6.0
3925,20171112:1400,21.4,13.9,39.0,6.9
15752,20171112:1500,10.2,8.1,73.0,5.6
3925,20171112:1500,20.1,13.7,45.0,7.8
15752,20171112:1600,9.8,7.6,72.0,5.0
3925,20171112:1600,17.5,13.1,58.0,9.2
15752,20171112:1700,9.6,7.6,74.0,5.2
3925,20171112:1700,14.7,12.7,78.0,10.9
15752,20171112:1800,9.3,7.3,74.0,4.9
3925,20171112:1800,13.6,12.2,84.0,11.0
15752,20171112:1900,9.1,6.9,71.0,4.1
3925,20171112:1900,12.9,11.9,88.0,11.0
15752,20171112:2000,9.2,7.2,73.0,4.6
3925,20171112:2000,12.7,11.7,88.0,10.8
15752,20171112:2100,9.2,7.0,71.0,4.2
3925,20171112:2100,12.6,11.4,86.0,10.3
15752,20171112:2200,9.0,6.9,72.0,4.2
3925,20171112:2200,12.3,11.3,88.0,10.4
15752,20171112:2300,9.0,7.1,75.0,4.8
3925,20171112:2300,11.9,10.9,88.0,10.0
15752,20171113:0000,8.7,7.2,80.0,5.5
3925,20171113:0000,11.0,10.1,88.0,9.1
15752,20171113:0100,7.9,6.8,85.0,5.5
3925,20171113:0100,10.7,9.9,90.0,9.1
15752,20171113:0200,8.1,6.7,81.0,5.1
