Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
15752,20180720:1300,11.8,8.7,63.0,5.0
3925,20180720:1300,7.5,7.1,94.0,6.6
15752,20180720:1400,12.4,8.7,57.0,4.1
3925,20180720:1400,9.1,8.1,87.0,7.1
15752,20180720:1500,11.8,8.2,58.0,3.8
3925,20180720:1500,8.7,7.9,89.0,7.0
15752,20180720:1600,12.7,9.1,59.0,4.9
3925,20180720:1600,10.8,9.3,81.0,7.7
15752,20180720:1700,10.1,7.6,68.0,4.5
3925,20180720:1700,8.5,7.6,88.0,6.7
15752,20180720:1800,9.1,7.2,75.0,4.9
3925,20180720:1800,6.7,6.2,93.0,5.7
15752,20180720:1900,9.4,7.4,73.0,4.8
3925,20180720:1900,6.1,5.8,95.0,5.4
15752,20180720:2000,9.4,7.4,73.0,4.8
3925,20180720:2000,5.7,5.5,96.0,5.1
15752,20180720:2100,9.1,7.3,76.0,5.1
3925,20180720:2100,5.2,5.0,96.0,4.6
15752,20180720:2200,10.1,7.3,65.0,3.9
3925,20180720:2200,5.6,5.4,97.0,5.2
15752,20180720:2300,9.4,7.0,68.0,3.8
3925,20180720:2300,5.2,5.0,97.0,4.8
15752,20180721:0000,11.4,7.3,52.0,1.9
3925,20180721:0000,4.8,4.7,98.0,4.5
15752,20180721:0100,9.3,6.1,58.0,1.5
3925,20180721:0100,4.2,4.1,98.0,3.9
15752,20180721:0200,10.6,6.8,53.0,1.5
3925,20180721:0200,4.6,4.5,98.0,4.3
15752,20180721:0300,9.3,6.6,65.0,3.1
3925,20180721:0300,4.9,4.7,97.0,4.5
15752,20180721:0400,10.8,7.3,57.0,2.6
3925,20180721:0400,5.2,5.0,97.0,4.8
15752,20180721:0500,14.0,8.5,42.0,1.3
3925,20180721:0500,5.3,5.1,96.0,4.7
15752,20180721:0600,11.8,7.4,49.0,1.5
3925,20180721:0600,5.8,5.6,96.0,5.2
15752,20180721:0700,11.1,7.0,51.0,1.4
3925,20180721:0700,8.4,7.6,89.0,6.7
15752,20180721:0800,9.5,6.7,64.0,3.1
3925,20180721:0800,8.5,7.6,88.0,6.7
15752,20180721:0900,9.1,6.7,68.0,3.5
3925,20180721:0900,8.5,7.7,89.0,6.8
15752,20180721:1000,9.4,6.7,65.0,3.2
3925,20180721:1000,9.3,8.2,85.0,6.9
15752,20180721:1100,10.8,7.2,56.0,2.4
3925,20180721:1100,10.2,8.7,81.0,7.1
15752,20180721:1200,11.7,7.9,55.0,3.0
3925,20180721:1200,10.1,9.2,88.0,8.2
15752,20180721:1300,11.5,7.8,56.0,3.1
3925,20180721:1300,10.5,9.3,85.0,8.1
15752,20180721:1400,11.9,8.2,57.0,3.7
3925,20180721:1400,9.6,8.5,86.0,7.4
15752,20180721:1500,10.9,7.4,57.0,2.7
3925,20180721:1500,9.5,8.9,92.0,8.3
15752,20180721:1600,10.9,8.1,66.0,4.8
3925,20180721:1600,10.9,10.3,92.0,9.7
15752,20180721:1700,10.9,8.0,64.0,4.4
3925,20180721:1700,11.7,11.1,93.0,10.6
15752,20180721:1800,11.0,8.6,70.0,5.8
3925,20180721:1800,11.8,11.3,94.0,10.9
15752,20180721:1900,9.6,7.8,76.0,5.6
3925,20180721:1900,10.9,10.2,91.0,9.5
15752,20180721:2000,10.6,8.5,74.0,6.2
3925,20180721:2000,10.8,10.2,92.0,9.6
15752,20180721:2100,9.7,7.7,74.0,5.3
3925,20180721:2100,10.7,10.0,91.0,9.3
15752,20180721:2200,10.5,8.4,73.0,5.9
3925,20180721:2200,10.3,9.7,92.0,9.1
15752,20180721:2300,10.0,7.7,71.0,5.0
3925,20180721:2300,10.4,9.6,89.0,8.7
15752,20180722:0000,12.4,8.9,60.0,4.9
3925,20180722:0000,10.1,9.3,90.0,8.6
15752,20180722:0100,10.0,7.8,72.0,5.2
3925,20180722:0100,9.6,8.9,90.0,8.1
15752,20180722:0200,9.4,7.4,73.0,4.8
3925,20180722:0200,9.3,8.6,91.0,7.9
15752,20180722:0300,8.6,6.8,76.0,4.6
3925,20180722:0300,8.8,8.2,92.0,7.6
15752,20180722:0400,8.5,6.4,72.0,3.8
3925,20180722:0400,8.2,7.9,95.0,7.5
15752,20180722:0500,5.6,4.6,84.0,3.1
3925,20180722:0500,8.0,7.7,96.0,7.4
15752,20180722:0600,6.9,5.2,75.0,2.8
3925,20180722:0600,7.7,7.4,95.0,7.0
15752,20180722:0700,6.7,4.6,69.0,1.4
3925,20180722:0700,7.2,6.9,96.0,6.6
15752,20180722:0800,5.6,3.9,73.0,1.2
3925,20180722:0800,7.2,6.8,94.0,6.3
15752,20180722:0900,3.8,2.7,82.0,1.0
3925,20180722:0900,7.4,7.1,95.0,6.7
15752,20180722:1000,7.8,5.2,64.0,1.4
3925,20180722:1000,8.0,7.6,94.0,7.1
15752,20180722:1100,11.7,6.8,43.0,-0.4
3925,20180722:1100,8.0,7.6,94.0,7.1
15752,20180722:1200,12.2,6.3,34.0,-3.2
3925,20180722:1200,8.9,8.4,93.0,7.8
15752,20180722:1300,12.8,6.6,32.0,-3.4
3925,20180722:1300,8.8,7.8,86.0,6.6
15752,20180722:1400,13.0,6.6,31.0,-3.7
3925,20180722:1400,7.2,6.5,89.0,5.5
15752,20180722:1500,11.8,6.0,34.0,-3.5
3925,20180722:1500,7.2,6.5,90.0,5.7
15752,20180722:1600,11.9,6.1,34.0,-3.4
3925,20180722:1600,7.0,6.4,91.0,5.6
15752,20180722:1700,11.6,5.8,34.0,-3.7
3925,20180722:1700,7.0,6.5,93.0,6.0
15752,20180722:1800,11.1,5.8,38.0,-2.6
3925,20180722:1800,6.2,5.9,95.0,5.5
15752,20180722:1900,11.2,6.0,39.0,-2.2
3925,20180722:1900,4.9,4.5,94.0,4.0
15752,20180722:2000,9.5,6.0,55.0,0.9
3925,20180722:2000,4.9,4.4,92.0,3.7
15752,20180722:2100,8.3,5.9,67.0,2.6
3925,20180722:2100,4.8,4.4,93.0,3.8
15752,20180722:2200,8.1,5.9,70.0,3.0
3925,20180722:2200,4.5,4.1,94.0,3.6
15752,20180722:2300,6.9,6.0,87.0,4.9
3925,20180722:2300,4.4,4.2,96.0,3.8
15752,20180723:0000,6.4,5.9,92.0,5.2
3925,20180723:0000,4.4,4.2,96.0,3.8
15752,20180723:0100,6.4,5.8,91.0,5.1
3925,20180723:0100,4.4,4.2,97.0,4.0
15752,20180723:0200,6.5,6.0,92.0,5.3
3925,20180723:0200,4.4,4.1,95.0,3.7
15752,20180723:0300,7.6,7.1,92.0,6.4
3925,20180723:0300,3.9,3.6,95.0,3.2
15752,20180723:0400,8.8,7.6,83.0,6.1
3925,20180723:0400,3.6,3.4,96.0,3.0
15752,20180723:0500,9.2,7.4,76.0,5.2
3925,20180723:0500,3.4,3.2,96.0,2.8
15752,20180723:0600,9.1,7.4,77.0,5.3
3925,20180723:0600,3.3,3.1,96.0,2.7
15752,20180723:0700,8.8,7.4,81.0,5.7
3925,20180723:0700,3.4,3.2,96.0,2.8
15752,20180723:0800,8.4,7.2,83.0,5.7
3925,20180723:0800,3.5,3.2,95.0,2.8
15752,20180723:0900,8.7,7.4,82.0,5.8
3925,20180723:0900,3.9,3.6,94.0,3.0
15752,20180723:1000,8.4,6.8,78.0,4.8
3925,20180723:1000,4.1,3.7,93.0,3.1
15752,20180723:1100,8.0,7.0,86.0,5.8
3925,20180723:1100,4.4,4.0,94.0,3.5
15752,20180723:1200,7.6,6.8,89.0,5.9
3925,20180723:1200,6.3,5.6,89.0,4.6
15752,20180723:1300,7.7,6.9,89.0,6.0
3925,20180723:1300,7.2,6.2,85.0,4.9
15752,20180723:1400,7.7,6.8,87.0,5.7
3925,20180723:1400,8.7,7.2,79.0,5.3
15752,20180723:1500,7.3,6.3,86.0,5.1
3925,20180723:1500,9.0,7.3,77.0,5.2
15752,20180723:1600,7.1,6.5,91.0,5.7
3925,20180723:1600,8.7,7.3,81.0,5.6
15752,20180723:1700,7.0,6.3,90.0,5.5
3925,20180723:1700,7.6,6.8,89.0,5.9
15752,20180723:1800,7.0,6.0,85.0,4.7
3925,20180723:1800,6.6,6.1,92.0,5.4
15752,20180723:1900,6.7,6.0,89.0,5.0
3925,20180723:1900,6.1,5.7,94.0,5.2
15752,20180723:2000,7.0,6.0,85.0,4.7
3925,20180723:2000,5.2,4.9,95.0,4.5
15752,20180723:2100,7.1,5.9,82.0,4.3
3925,20180723:2100,4.7,4.4,95.0,4.0
15752,20180723:2200,7.2,6.0,83.0,4.5
3925,20180723:2200,4.1,3.9,96.0,3.5
15752,20180723:2300,6.7,5.8,86.0,4.5
3925,20180723:2300,3.9,3.7,97.0,3.5
15752,20180724:0000,6.9,5.9,85.0,4.6
3925,20180724:0000,3.1,2.9,97.0,2.7
15752,20180724:0100,6.4,5.6,88.0,4.6
3925,20180724:0100,3.2,3.0,97.0,2.8
15752,20180724:0200,6.8,5.9,86.0,4.6
3925,20180724:0200,3.1,2.9,96.0,2.5
15752,20180724:0300,6.4,5.5,87.0,4.4
3925,20180724:0300,3.3,3.1,96.0,2.7
15752,20180724:0400,6.2,5.5,89.0,4.5
3925,20180724:0400,3.6,3.4,96.0,3.0
15752,20180724:0500,5.8,5.2,90.0,4.3
3925,20180724:0500,3.7,3.5,97.0,3.3
15752,20180724:0600,5.6,5.2,93.0,4.6
3925,20180724:0600,3.8,3.6,97.0,3.4
15752,20180724:0700,5.3,4.9,93.0,4.3
3925,20180724:0700,4.0,3.8,97.0,3.6
15752,20180724:0800,5.4,5.0,94.0,4.5
3925,20180724:0800,4.1,3.9,97.0,3.7
15752,20180724:0900,5.5,5.1,94.0,4.6
3925,20180724:0900,4.2,4.0,97.0,3.8
15752,20180724:1000,6.0,5.5,92.0,4.8
3925,20180724:1000,4.3,4.1,96.0,3.7
15752,20180724:1100,7.2,6.0,83.0,4.5
3925,20180724:1100,4.9,4.5,94.0,4.0
15752,20180724:1200,7.1,5.7,80.0,3.9
3925,20180724:1200,5.5,5.0,92.0,4.3
15752,20180724:1300,7.4,5.7,76.0,3.5
3925,20180724:1300,5.7,5.1,91.0,4.4
15752,20180724:1400,7.3,5.6,76.0,3.4
3925,20180724:1400,6.2,5.7,92.0,5.0
15752,20180724:1500,7.1,5.4,76.0,3.2
3925,20180724:1500,6.4,5.7,90.0,4.9
15752,20180724:1600,7.2,5.5,75.0,3.1
3925,20180724:1600,6.3,5.7,91.0,5.0
15752,20180724:1700,6.3,5.0,80.0,3.1
3925,20180724:1700,6.3,5.7,91.0,5.0
15752,20180724:1800,4.7,4.0,88.0,2.9
3925,20180724:1800,5.7,5.3,94.0,4.8
15752,20180724:1900,5.8,5.0,88.0,4.0
3925,20180724:1900,5.3,5.0,95.0,4.6
15752,20180724:2000,5.3,4.7,91.0,4.0
3925,20180724:2000,4.9,4.7,96.0,4.3
15752,20180724:2100,5.8,5.2,90.0,4.3
3925,20180724:2100,4.5,4.3,96.0,3.9
15752,20180724:2200,6.1,5.3,88.0,4.3
3925,20180724:2200,4.8,4.6,97.0,4.4
15752,20180724:2300,5.8,5.3,92.0,4.6
3925,20180724:2300,4.4,4.2,97.0,4.0
15752,20180725:0000,5.6,5.2,93.0,4.6
3925,20180725:0000,4.4,4.2,97.0,4.0
15752,20180725:0100,5.5,5.1,93.0,4.5
3925,20180725:0100,4.4,4.2,97.0,4.0
15752,20180725:0200,4.4,4.0,93.0,3.4
3925,20180725:0200,4.0,3.9,98.0,3.7
15752,20180725:0300,3.0,2.6,93.0,2.0
3925,20180725:0300,4.2,4.1,98.0,3.9
15752,20180725:0400,1.6,1.2,93.0,0.6
3925,20180725:0400,4.4,4.3,98.0,4.1
15752,20180725:0500,1.4,1.1,95.0,0.7
3925,20180725:0500,5.2,5.1,98.0,4.9
15752,20180725:0600,1.0,0.8,95.0,0.3
3925,20180725:0600,4.8,4.6,96.0,4.2
15752,20180725:0700,0.5,0.3,95.0,-0.2
3925,20180725:0700,4.4,4.2,97.0,4.0
15752,20180725:0800,1.0,0.8,96.0,0.5
3925,20180725:0800,3.4,3.3,98.0,3.1
15752,20180725:0900,4.9,4.7,96.0,4.3
3925,20180725:0900,3.5,3.4,98.0,3.2
15752,20180725:1000,4.8,4.5,95.0,4.1
3925,20180725:1000,4.8,4.6,97.0,4.4
15752,20180725:1100,6.9,6.0,87.0,4.9
3925,20180725:1100,6.1,5.7,94.0,5.2
15752,20180725:1200,7.4,6.2,82.0,4.5
3925,20180725:1200,8.9,7.7,83.0,6.2
15752,20180725:1300,8.0,6.2,75.0,3.9
3925,20180725:1300,8.6,7.4,83.0,5.9
15752,20180725:1400,8.7,6.4,69.0,3.4
3925,20180725:1400,8.7,7.5,84.0,6.2
15752,20180725:1500,8.5,6.3,70.0,3.4
3925,20180725:1500,9.9,8.5,82.0,7.0
15752,20180725:1600,8.0,5.9,71.0,3.1
3925,20180725:1600,10.7,8.3,70.0,5.5
15752,20180725:1700,7.1,5.5,77.0,3.4
3925,20180725:1700,9.7,7.5,72.0,4.9
15752,20180725:1800,6.8,5.3,78.0,3.2
3925,20180725:1800,7.8,7.0,88.0,6.0
15752,20180725:1900,6.8,5.2,77.0,3.1
3925,20180725:1900,6.6,5.9,90.0,5.1
15752,20180725:2000,6.5,4.7,73.0,2.0
3925,20180725:2000,5.7,5.0,89.0,4.1
15752,20180725:2100,6.3,4.4,72.0,1.6
3925,20180725:2100,5.5,4.9,90.0,4.0
15752,20180725:2200,6.2,4.7,77.0,2.5
3925,20180725:2200,5.6,4.8,87.0,3.6
15752,20180725:2300,6.0,4.6,79.0,2.7
3925,20180725:2300,5.1,4.4,89.0,3.4
15752,20180726:0000,5.8,4.5,80.0,2.6
3925,20180726:0000,5.3,4.6,89.0,3.7
15752,20180726:0100,6.0,4.6,78.0,2.5
3925,20180726:0100,5.1,4.5,91.0,3.8
15752,20180726:0200,6.1,4.6,77.0,2.4
3925,20180726:0200,5.2,4.8,93.0,4.2
15752,20180726:0300,6.4,4.9,77.0,2.7
3925,20180726:0300,4.8,4.4,94.0,3.9
15752,20180726:0400,6.5,5.0,77.0,2.8
3925,20180726:0400,4.8,4.5,95.0,4.1
15752,20180726:0500,5.9,4.9,84.0,3.4
3925,20180726:0500,5.2,5.0,96.0,4.6
15752,20180726:0600,6.2,5.0,82.0,3.4
3925,20180726:0600,5.3,5.0,95.0,4.6
15752,20180726:0700,5.7,4.9,88.0,3.9
3925,20180726:0700,5.3,5.1,96.0,4.7
15752,20180726:0800,6.0,5.4,90.0,4.5
3925,20180726:0800,5.0,4.8,96.0,4.4
15752,20180726:0900,6.3,5.7,91.0,5.0
3925,20180726:0900,5.7,5.5,97.0,5.3
15752,20180726:1000,6.8,6.2,91.0,5.5
3925,20180726:1000,6.7,6.4,96.0,6.1
15752,20180726:1100,8.6,6.8,76.0,4.6
3925,20180726:1100,9.8,8.9,88.0,7.9
15752,20180726:1200,10.3,7.4,64.0,3.8
3925,20180726:1200,8.7,8.1,92.0,7.5
15752,20180726:1300,11.7,8.1,57.0,3.5
3925,20180726:1300,10.3,8.8,81.0,7.2
15752,20180726:1400,11.8,8.4,60.0,4.3
3925,20180726:1400,9.2,7.9,82.0,6.3
15752,20180726:1500,12.6,8.0,48.0,1.9
3925,20180726:1500,10.3,8.5,77.0,6.5
15752,20180726:1600,12.5,7.6,45.0,0.9
3925,20180726:1600,9.4,8.2,84.0,6.9
15752,20180726:1700,10.8,7.2,56.0,2.4
3925,20180726:1700,8.7,7.9,89.0,7.0
15752,20180726:1800,7.9,5.8,71.0,3.0
3925,20180726:1800,6.4,5.9,93.0,5.4
15752,20180726:1900,7.1,5.6,78.0,3.5
3925,20180726:1900,6.1,5.8,95.0,5.4
15752,20180726:2000,7.0,5.7,81.0,4.0
3925,20180726:2000,5.6,5.3,95.0,4.9
15752,20180726:2100,6.3,5.2,84.0,3.8
3925,20180726:2100,5.1,4.9,96.0,4.5
15752,20180726:2200,5.7,4.7,84.0,3.2
3925,20180726:2200,4.7,4.5,96.0,4.1
15752,20180726:2300,4.7,3.8,86.0,2.6
3925,20180726:2300,4.6,4.4,97.0,4.2
15752,20180727:0000,4.4,3.3,82.0,1.6
3925,20180727:0000,4.9,4.7,97.0,4.5
15752,20180727:0100,2.8,2.0,85.0,0.5
3925,20180727:0100,4.7,4.6,98.0,4.4
15752,20180727:0200,2.1,1.5,88.0,0.3
3925,20180727:0200,4.7,4.6,98.0,4.4
15752,20180727:0300,6.6,4.4,67.0,0.9
3925,20180727:0300,4.3,4.2,98.0,4.0
15752,20180727:0400,6.4,4.5,72.0,1.8
3925,20180727:0400,4.3,4.2,99.0,4.2
15752,20180727:0500,6.3,4.2,69.0,1.1
3925,20180727:0500,4.2,4.2,99.0,4.1
15752,20180727:0600,6.0,3.9,69.0,0.8
3925,20180727:0600,4.2,4.2,99.0,4.1
15752,20180727:0700,6.9,4.6,67.0,1.2
3925,20180727:0700,4.1,4.1,99.0,4.0
15752,20180727:0800,4.2,2.8,77.0,0.5
3925,20180727:0800,4.4,4.3,99.0,4.3
15752,20180727:0900,6.8,4.4,65.0,0.7
3925,20180727:0900,4.8,4.7,98.0,4.5
15752,20180727:1000,11.6,7.0,46.0,0.4
3925,20180727:1000,5.7,5.6,98.0,5.4
15752,20180727:1100,12.6,7.5,43.0,0.4
3925,20180727:1100,6.5,6.2,96.0,5.9
15752,20180727:1200,14.2,8.3,38.0,0.1
3925,20180727:1200,8.0,7.6,94.0,7.1
15752,20180727:1300,14.4,8.3,37.0,-0.1
3925,20180727:1300,8.7,8.3,94.0,7.8
15752,20180727:1400,13.4,7.5,37.0,-0.9
3925,20180727:1400,9.7,8.8,88.0,7.8
15752,20180727:1500,13.5,7.5,36.0,-1.3
3925,20180727:1500,9.6,8.7,88.0,7.7
15752,20180727:1600,11.9,7.3,47.0,1.0
3925,20180727:1600,9.4,8.4,86.0,7.2
15752,20180727:1700,8.9,7.0,74.0,4.5
3925,20180727:1700,8.8,7.9,87.0,6.8
15752,20180727:1800,9.8,6.7,60.0,2.4
3925,20180727:1800,7.9,7.4,93.0,6.8
15752,20180727:1900,8.7,6.0,64.0,2.3
3925,20180727:1900,6.6,6.3,95.0,5.9
15752,20180727:2000,8.0,5.5,65.0,1.8
3925,20180727:2000,6.9,6.7,97.0,6.5
15752,20180727:2100,6.7,4.7,70.0,1.6
3925,20180727:2100,6.8,6.6,97.0,6.4
15752,20180727:2200,9.0,5.5,54.0,0.2
3925,20180727:2200,6.5,6.3,97.0,6.1
15752,20180727:2300,8.2,4.8,54.0,-0.5
3925,20180727:2300,6.4,6.2,97.0,6.0
15752,20180728:0000,5.6,3.3,65.0,-0.4
3925,20180728:0000,6.1,5.9,97.0,5.7
15752,20180728:0100,5.8,3.6,66.0,0.0
3925,20180728:0100,6.0,5.8,97.0,5.6
15752,20180728:0200,5.1,3.1,68.0,-0.3
3925,20180728:0200,5.9,5.7,97.0,5.5
15752,20180728:0300,4.1,2.5,74.0,-0.1
3925,20180728:0300,5.8,5.6,97.0,5.4
15752,20180728:0400,6.3,3.6,60.0,-0.9
3925,20180728:0400,5.9,5.7,97.0,5.5
15752,20180728:0500,3.4,1.8,72.0,-1.2
3925,20180728:0500,5.0,4.8,97.0,4.6
15752,20180728:0600,2.2,0.7,73.0,-2.1
3925,20180728:0600,4.8,4.6,97.0,4.4
15752,20180728:0700,0.9,-0.2,80.0,-2.1
3925,20180728:0700,5.3,5.2,98.0,5.0
15752,20180728:0800,2.0,0.5,73.0,-2.3
3925,20180728:0800,5.4,5.2,97.0,5.0
15752,20180728:0900,4.3,2.5,71.0,-0.5
3925,20180728:0900,5.8,5.7,98.0,5.5
15752,20180728:1000,8.0,5.1,60.0,0.7
3925,20180728:1000,6.8,6.6,97.0,6.4
15752,20180728:1100,8.6,5.5,59.0,1.1
3925,20180728:1100,7.7,7.3,94.0,6.8
15752,20180728:1200,11.5,7.2,49.0,1.2
3925,20180728:1200,8.2,7.9,95.0,7.5
15752,20180728:1300,13.7,8.5,44.0,1.7
3925,20180728:1300,9.6,8.8,89.0,7.9
15752,20180728:1400,14.6,8.9,41.0,1.5
3925,20180728:1400,9.4,8.8,92.0,8.2
15752,20180728:1500,14.7,9.1,42.0,2.0
3925,20180728:1500,9.3,8.9,94.0,8.4
15752,20180728:1600,14.3,9.0,44.0,2.2
3925,20180728:1600,9.5,9.1,95.0,8.7
15752,20180728:1700,13.1,8.5,49.0,2.7
3925,20180728:1700,9.2,8.7,93.0,8.1
15752,20180728:1800,10.0,8.2,77.0,6.2
3925,20180728:1800,8.5,8.2,95.0,7.8
15752,20180728:1900,9.7,7.9,76.0,5.7
3925,20180728:1900,8.1,7.8,96.0,7.5
15752,20180728:2000,10.7,7.7,63.0,4.0
3925,20180728:2000,7.8,7.6,97.0,7.4
15752,20180728:2100,9.7,7.1,66.0,3.7
3925,20180728:2100,7.1,6.9,97.0,6.7
15752,20180728:2200,9.8,7.2,66.0,3.8
3925,20180728:2200,7.0,6.9,98.0,6.7
15752,20180728:2300,9.2,6.9,70.0,4.0
3925,20180728:2300,6.4,6.3,98.0,6.1
15752,20180729:0000,7.4,5.8,77.0,3.6
3925,20180729:0000,6.7,6.6,98.0,6.4
15752,20180729:0100,6.4,5.0,79.0,3.0
3925,20180729:0100,6.3,6.2,98.0,6.0
15752,20180729:0200,4.7,3.8,86.0,2.6
3925,20180729:0200,6.6,6.5,98.0,6.3
15752,20180729:0300,5.3,4.4,85.0,3.0
3925,20180729:0300,6.9,6.8,98.0,6.6
15752,20180729:0400,4.8,3.9,85.0,2.5
3925,20180729:0400,7.4,7.3,98.0,7.1
15752,20180729:0500,8.6,6.5,71.0,3.7
3925,20180729:0500,7.8,7.7,98.0,7.5
15752,20180729:0600,8.5,6.4,72.0,3.8
3925,20180729:0600,8.4,8.1,96.0,7.8
15752,20180729:0700,7.7,6.2,78.0,4.1
3925,20180729:0700,8.1,7.9,97.0,7.7
15752,20180729:0800,6.8,5.7,83.0,4.1
3925,20180729:0800,7.8,7.7,98.0,7.5
15752,20180729:0900,7.1,5.6,78.0,3.5
3925,20180729:0900,7.9,7.8,98.0,7.6
15752,20180729:1000,7.8,5.9,73.0,3.3
3925,20180729:1000,8.4,8.3,98.0,8.1
15752,20180729:1100,8.2,5.7,66.0,2.3
3925,20180729:1100,9.6,9.0,92.0,8.4
15752,20180729:1200,8.4,5.8,65.0,2.2
3925,20180729:1200,10.9,9.6,83.0,8.1
15752,20180729:1300,8.4,6.1,68.0,2.9
3925,20180729:1300,11.0,9.5,81.0,7.9
15752,20180729:1400,8.4,6.3,71.0,3.5
3925,20180729:1400,9.9,8.9,87.0,7.9
15752,20180729:1500,8.4,6.4,73.0,3.9
3925,20180729:1500,11.8,9.5,72.0,6.9
15752,20180729:1600,7.7,6.4,82.0,4.8
3925,20180729:1600,9.4,8.4,87.0,7.4
15752,20180729:1700,8.4,6.5,74.0,4.1
3925,20180729:1700,8.6,7.4,83.0,5.9
15752,20180729:1800,7.1,5.7,79.0,3.7
3925,20180729:1800,7.4,6.6,88.0,5.5
15752,20180729:1900,7.0,5.5,78.0,3.4
3925,20180729:1900,6.8,6.2,91.0,5.5
15752,20180729:2000,7.2,5.6,77.0,3.5
3925,20180729:2000,6.1,5.7,94.0,5.2
15752,20180729:2100,6.7,5.3,79.0,3.3
3925,20180729:2100,5.4,5.2,96.0,4.8
15752,20180729:2200,6.0,4.8,81.0,3.0
3925,20180729:2200,5.3,5.1,97.0,4.9
15752,20180729:2300,5.9,4.7,82.0,3.1
3925,20180729:2300,4.9,4.7,97.0,4.5
15752,20180730:0000,6.0,4.8,81.0,3.0
3925,20180730:0000,4.7,4.4,95.0,4.0
15752,20180730:0100,5.7,4.5,82.0,2.9
3925,20180730:0100,3.1,2.9,96.0,2.5
15752,20180730:0200,4.6,3.7,85.0,2.3
3925,20180730:0200,1.9,1.8,98.0,1.6
15752,20180730:0300,3.2,2.5,88.0,1.4
3925,20180730:0300,1.5,1.5,99.0,1.4
15752,20180730:0400,2.4,1.8,89.0,0.8
3925,20180730:0400,2.1,2.1,99.0,2.0
15752,20180730:0500,2.1,1.7,92.0,1.0
3925,20180730:0500,1.9,1.9,99.0,1.8
15752,20180730:0600,3.4,2.8,89.0,1.8
3925,20180730:0600,1.9,1.9,99.0,1.8
15752,20180730:0700,2.4,1.9,90.0,0.9
3925,20180730:0700,1.7,1.7,99.0,1.6
15752,20180730:0800,3.5,2.9,89.0,1.9
3925,20180730:0800,1.3,1.3,100.0,1.3
15752,20180730:0900,2.7,2.1,90.0,1.2
3925,20180730:0900,1.6,1.6,99.0,1.5
15752,20180730:1000,7.5,5.4,70.0,2.4
3925,20180730:1000,3.4,3.3,98.0,3.1
15752,20180730:1100,8.9,6.0,62.0,2.0
3925,20180730:1100,5.1,4.4,89.0,3.4
15752,20180730:1200,9.0,6.0,61.0,1.9
3925,20180730:1200,5.4,4.8,90.0,3.9
15752,20180730:1300,9.4,6.3,60.0,2.1
3925,20180730:1300,7.5,6.4,84.0,5.0
15752,20180730:1400,9.5,6.5,61.0,2.4
3925,20180730:1400,9.1,7.6,80.0,5.9
15752,20180730:1500,9.5,7.0,67.0,3.7
3925,20180730:1500,10.2,8.2,75.0,6.0
15752,20180730:1600,9.2,6.9,70.0,4.0
3925,20180730:1600,10.7,8.6,74.0,6.3
15752,20180730:1700,8.3,6.3,73.0,3.8
3925,20180730:1700,8.3,6.8,79.0,4.9
15752,20180730:1800,7.8,6.0,75.0,3.7
3925,20180730:1800,5.7,5.1,90.0,4.2
15752,20180730:1900,7.7,5.9,75.0,3.6
3925,20180730:1900,5.0,4.4,91.0,3.7
15752,20180730:2000,7.7,6.0,76.0,3.8
3925,20180730:2000,4.7,4.2,92.0,3.5
15752,20180730:2100,7.7,6.0,76.0,3.8
3925,20180730:2100,4.3,3.8,92.0,3.1
15752,20180730:2200,7.7,6.1,77.0,3.9
3925,20180730:2200,4.5,4.0,91.0,3.2
15752,20180730:2300,7.5,6.1,80.0,4.3
3925,20180730:2300,4.7,4.2,91.0,3.4
15752,20180731:0000,7.4,6.0,80.0,4.2
3925,20180731:0000,4.6,4.1,92.0,3.4
15752,20180731:0100,7.3,5.9,80.0,4.1
3925,20180731:0100,4.8,4.4,93.0,3.8
15752,20180731:0200,7.9,6.1,75.0,3.8
3925,20180731:0200,4.8,4.4,94.0,3.9
15752,20180731:0300,8.4,6.6,75.0,4.3
3925,20180731:0300,4.9,4.5,93.0,3.9
15752,20180731:0400,8.4,6.4,73.0,3.9
3925,20180731:0400,5.1,4.5,91.0,3.8
15752,20180731:0500,8.4,6.3,71.0,3.5
3925,20180731:0500,5.3,4.7,91.0,4.0
15752,20180731:0600,8.2,6.2,73.0,3.7
3925,20180731:0600,5.3,4.8,92.0,4.1
15752,20180731:0700,8.7,6.9,75.0,4.5
3925,20180731:0700,5.2,4.8,94.0,4.3
15752,20180731:0800,8.8,7.0,75.0,4.6
3925,20180731:0800,5.5,5.3,96.0,4.9
15752,20180731:0900,8.6,6.8,76.0,4.6
3925,20180731:0900,6.7,6.4,95.0,6.0
15752,20180731:1000,8.7,6.2,67.0,2.9
3925,20180731:1000,6.9,6.6,96.0,6.3
15752,20180731:1100,8.8,6.3,66.0,2.8
3925,20180731:1100,7.4,7.1,96.0,6.8
15752,20180731:1200,9.1,6.4,65.0,2.9
3925,20180731:1200,8.4,8.1,96.0,7.8
15752,20180731:1300,10.4,7.1,59.0,2.8
3925,20180731:1300,13.0,11.8,86.0,10.7
15752,20180731:1400,10.6,7.4,60.0,3.2
3925,20180731:1400,12.9,10.9,77.0,9.0
15752,20180731:1500,12.5,8.3,52.0,2.9
3925,20180731:1500,12.6,10.6,76.0,8.5
15752,20180731:1600,10.4,7.4,63.0,3.7
3925,20180731:1600,11.6,10.5,86.0,9.3
