Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
15752,20160603:0200,8.6,5.9,64.0,2.2
3925,20160603:0200,2.7,2.6,98.0,2.4
15752,20160603:0300,9.3,6.6,65.0,3.1
3925,20160603:0300,2.7,2.6,98.0,2.4
15752,20160603:0400,10.1,7.2,63.0,3.4
3925,20160603:0400,2.9,2.9,99.0,2.8
15752,20160603:0500,10.0,7.2,64.0,3.5
3925,20160603:0500,2.8,2.8,99.0,2.7
15752,20160603:0600,9.7,7.1,66.0,3.7
3925,20160603:0600,2.9,2.9,99.0,2.8
15752,20160603:0700,10.1,7.2,63.0,3.4
3925,20160603:0700,2.9,2.9,99.0,2.8
15752,20160603:0800,10.2,7.5,66.0,4.2
3925,20160603:0800,2.8,2.8,99.0,2.7
15752,20160603:0900,10.6,7.7,64.0,4.1
3925,20160603:0900,2.8,2.8,99.0,2.7
15752,20160603:1000,12.2,8.8,60.0,4.7
3925,20160603:1000,3.1,3.1,99.0,3.0
15752,20160603:1100,13.0,9.1,56.0,4.5
3925,20160603:1100,3.7,3.7,99.0,3.6
15752,20160603:1200,13.6,9.4,54.0,4.5
3925,20160603:1200,4.4,4.3,99.0,4.3
15752,20160603:1300,13.8,9.7,55.0,5.0
3925,20160603:1300,5.4,5.3,98.0,5.1
15752,20160603:1400,14.4,10.0,53.0,5.0
3925,20160603:1400,6.2,5.9,95.0,5.5
15752,20160603:1500,13.7,9.5,54.0,4.6
3925,20160603:1500,8.5,7.4,85.0,6.1
15752,20160603:1600,12.7,8.8,56.0,4.2
3925,20160603:1600,9.8,8.3,80.0,6.5
15752,20160603:1700,12.1,8.6,59.0,4.3
3925,20160603:1700,6.2,5.4,88.0,4.4
15752,20160603:1800,11.8,8.4,60.0,4.3
3925,20160603:1800,3.6,3.2,93.0,2.6
15752,20160603:1900,11.2,8.1,63.0,4.4
3925,20160603:1900,2.3,2.1,96.0,1.7
15752,20160603:2000,11.6,8.9,68.0,5.9
3925,20160603:2000,1.7,1.5,97.0,1.3
15752,20160603:2100,10.8,8.7,74.0,6.4
3925,20160603:2100,0.6,0.5,97.0,0.2
15752,20160603:2200,10.2,8.2,75.0,6.0
3925,20160603:2200,0.1,0.0,98.0,-0.2
15752,20160603:2300,9.2,7.6,79.0,5.8
3925,20160603:2300,0.1,0.1,99.0,0.0
15752,20160604:0000,10.5,8.2,71.0,5.5
3925,20160604:0000,0.7,0.7,99.0,0.6
15752,20160604:0100,9.9,7.6,70.0,4.7
3925,20160604:0100,1.1,1.1,99.0,1.0
15752,20160604:0200,8.5,6.7,76.0,4.5
3925,20160604:0200,1.1,1.1,99.0,1.0
15752,20160604:0300,6.3,5.0,81.0,3.3
3925,20160604:0300,1.0,1.0,99.0,0.9
15752,20160604:0400,5.9,4.9,85.0,3.6
3925,20160604:0400,0.6,0.6,100.0,0.6
15752,20160604:0500,9.9,7.3,67.0,4.1
3925,20160604:0500,0.0,0.0,100.0,0.0
15752,20160604:0600,10.3,7.8,69.0,4.9
3925,20160604:0600,-0.1,-0.1,100.0,-0.1
15752,20160604:0700,9.1,7.1,73.0,4.5
3925,20160604:0700,0.1,0.1,100.0,0.1
15752,20160604:0800,8.9,7.1,76.0,4.9
3925,20160604:0800,0.2,0.2,100.0,0.2
15752,20160604:0900,8.2,6.6,78.0,4.6
3925,20160604:0900,0.4,0.4,100.0,0.4
15752,20160604:1000,10.3,7.9,70.0,5.1
3925,20160604:1000,0.7,0.7,100.0,0.7
15752,20160604:1100,11.5,8.9,69.0,6.0
3925,20160604:1100,1.3,1.3,100.0,1.3
15752,20160604:1200,12.1,9.6,70.0,6.8
3925,20160604:1200,2.6,2.6,100.0,2.6
15752,20160604:1300,12.2,9.7,70.0,6.9
3925,20160604:1300,3.5,3.5,100.0,3.5
15752,20160604:1400,12.4,9.7,68.0,6.7
3925,20160604:1400,4.4,4.4,100.0,4.4
15752,20160604:1500,12.1,9.6,70.0,6.8
3925,20160604:1500,5.2,5.1,99.0,5.1
15752,20160604:1600,12.0,9.4,69.0,6.5
3925,20160604:1600,6.8,6.5,96.0,6.2
15752,20160604:1700,10.5,8.4,74.0,6.1
3925,20160604:1700,4.8,4.3,92.0,3.6
15752,20160604:1800,8.8,7.5,82.0,5.9
3925,20160604:1800,2.5,2.2,94.0,1.6
15752,20160604:1900,7.9,7.0,87.0,5.9
3925,20160604:1900,1.1,0.9,96.0,0.6
15752,20160604:2000,7.3,6.6,89.0,5.6
3925,20160604:2000,0.8,0.7,98.0,0.5
15752,20160604:2100,6.1,5.4,89.0,4.4
3925,20160604:2100,0.9,0.8,98.0,0.6
15752,20160604:2200,5.6,5.0,91.0,4.3
3925,20160604:2200,1.4,1.4,99.0,1.3
15752,20160604:2300,4.9,4.4,92.0,3.7
3925,20160604:2300,1.9,1.9,99.0,1.8
15752,20160605:0000,4.7,4.3,93.0,3.7
3925,20160605:0000,1.5,1.5,100.0,1.5
15752,20160605:0100,5.9,5.3,90.0,4.4
3925,20160605:0100,1.0,1.0,100.0,1.0
15752,20160605:0200,4.5,4.1,94.0,3.6
3925,20160605:0200,0.6,0.6,100.0,0.6
15752,20160605:0300,4.7,4.3,94.0,3.8
3925,20160605:0300,0.7,0.7,100.0,0.7
15752,20160605:0400,4.3,3.8,92.0,3.1
3925,20160605:0400,0.7,0.7,100.0,0.7
15752,20160605:0500,3.9,3.6,94.0,3.0
3925,20160605:0500,-0.3,-0.3,100.0,-0.3
15752,20160605:0600,4.1,3.8,94.0,3.2
3925,20160605:0600,-0.7,-0.7,100.0,-0.8
15752,20160605:0700,5.8,5.2,91.0,4.5
3925,20160605:0700,-1.0,-1.0,100.0,-1.1
15752,20160605:0800,4.9,4.1,87.0,2.9
3925,20160605:0800,-0.7,-0.7,100.0,-0.8
15752,20160605:0900,5.3,4.4,86.0,3.2
3925,20160605:0900,-0.3,-0.3,100.0,-0.3
15752,20160605:1000,7.0,5.8,82.0,4.2
3925,20160605:1000,0.2,0.2,100.0,0.2
15752,20160605:1100,10.2,7.8,70.0,5.0
3925,20160605:1100,1.3,1.3,100.0,1.3
15752,20160605:1200,11.6,8.6,64.0,5.0
3925,20160605:1200,2.9,2.9,100.0,2.9
15752,20160605:1300,12.6,9.1,60.0,5.1
3925,20160605:1300,4.6,4.6,100.0,4.6
15752,20160605:1400,13.2,9.3,57.0,4.9
3925,20160605:1400,8.5,8.1,94.0,7.6
15752,20160605:1500,13.4,9.4,56.0,4.8
3925,20160605:1500,8.8,7.4,81.0,5.7
15752,20160605:1600,12.7,8.9,57.0,4.4
3925,20160605:1600,9.0,7.5,80.0,5.7
15752,20160605:1700,10.6,7.8,65.0,4.3
3925,20160605:1700,6.3,5.6,89.0,4.6
15752,20160605:1800,8.8,7.0,75.0,4.6
3925,20160605:1800,3.6,3.3,94.0,2.7
15752,20160605:1900,8.8,6.4,68.0,3.2
3925,20160605:1900,2.9,2.7,96.0,2.3
15752,20160605:2000,7.3,5.5,74.0,3.0
3925,20160605:2000,1.8,1.6,97.0,1.4
15752,20160605:2100,6.3,4.9,79.0,2.9
3925,20160605:2100,0.9,0.8,98.0,0.6
15752,20160605:2200,5.1,4.2,85.0,2.8
3925,20160605:2200,2.3,2.3,99.0,2.2
15752,20160605:2300,4.3,3.6,88.0,2.5
3925,20160605:2300,1.8,1.8,99.0,1.7
15752,20160606:0000,5.0,4.2,87.0,3.0
3925,20160606:0000,1.3,1.3,99.0,1.2
15752,20160606:0100,4.6,3.9,88.0,2.8
3925,20160606:0100,1.6,1.6,100.0,1.6
15752,20160606:0200,3.9,3.4,91.0,2.6
3925,20160606:0200,1.1,1.1,100.0,1.1
15752,20160606:0300,4.1,3.6,91.0,2.8
3925,20160606:0300,1.2,1.2,100.0,1.2
15752,20160606:0400,5.1,4.6,92.0,3.9
3925,20160606:0400,0.5,0.5,100.0,0.5
15752,20160606:0500,4.5,4.0,91.0,3.2
3925,20160606:0500,0.5,0.5,100.0,0.5
15752,20160606:0600,4.2,3.5,88.0,2.4
3925,20160606:0600,0.1,0.1,100.0,0.1
15752,20160606:0700,3.4,2.9,92.0,2.2
3925,20160606:0700,0.0,0.0,100.0,0.0
15752,20160606:0800,3.9,3.1,86.0,1.8
3925,20160606:0800,-0.4,-0.4,100.0,-0.4
15752,20160606:0900,3.6,3.0,90.0,2.1
3925,20160606:0900,-0.5,-0.5,100.0,-0.6
15752,20160606:1000,5.7,4.5,81.0,2.7
3925,20160606:1000,1.1,1.1,100.0,1.1
15752,20160606:1100,8.9,6.9,73.0,4.4
3925,20160606:1100,3.5,3.5,100.0,3.5
15752,20160606:1200,9.6,7.4,71.0,4.6
3925,20160606:1200,4.6,4.5,98.0,4.3
15752,20160606:1300,11.7,9.7,76.0,7.6
3925,20160606:1300,7.5,6.7,89.0,5.8
15752,20160606:1400,12.6,8.4,52.0,3.0
3925,20160606:1400,10.0,8.1,75.0,5.8
15752,20160606:1500,11.6,8.5,63.0,4.8
3925,20160606:1500,10.9,8.6,72.0,6.1
15752,20160606:1600,10.5,8.4,74.0,6.1
3925,20160606:1600,10.3,8.5,77.0,6.5
15752,20160606:1700,8.6,7.1,79.0,5.2
3925,20160606:1700,7.2,6.2,86.0,5.0
15752,20160606:1800,7.7,6.4,82.0,4.8
3925,20160606:1800,4.0,3.5,92.0,2.8
15752,20160606:1900,6.1,5.5,90.0,4.6
3925,20160606:1900,3.2,3.0,97.0,2.8
15752,20160606:2000,7.3,6.3,86.0,5.1
3925,20160606:2000,3.2,3.1,98.0,2.9
15752,20160606:2100,7.7,6.4,82.0,4.8
3925,20160606:2100,1.2,1.1,98.0,0.9
15752,20160606:2200,8.4,6.7,76.0,4.4
3925,20160606:2200,0.7,0.6,98.0,0.4
15752,20160606:2300,7.9,6.4,79.0,4.5
3925,20160606:2300,0.0,0.0,99.0,-0.1
15752,20160607:0000,7.9,6.1,75.0,3.8
3925,20160607:0000,-0.6,-0.6,99.0,-0.7
15752,20160607:0100,8.2,5.9,68.0,2.7
3925,20160607:0100,-0.9,-0.9,100.0,-1.0
15752,20160607:0200,8.8,6.2,65.0,2.6
3925,20160607:0200,-1.6,-1.6,100.0,-1.8
15752,20160607:0300,8.3,6.0,68.0,2.8
3925,20160607:0300,-2.1,-2.1,100.0,-2.3
15752,20160607:0400,8.1,5.5,64.0,1.7
3925,20160607:0400,-2.5,-2.5,100.0,-2.8
15752,20160607:0500,7.9,5.4,65.0,1.7
3925,20160607:0500,-2.7,-2.7,100.0,-3.0
15752,20160607:0600,8.5,5.7,62.0,1.7
3925,20160607:0600,-3.1,-3.1,100.0,-3.5
15752,20160607:0700,8.3,5.6,63.0,1.7
3925,20160607:0700,-3.5,-3.5,100.0,-3.9
15752,20160607:0800,8.6,5.3,56.0,0.3
3925,20160607:0800,-3.8,-3.8,99.0,-4.2
15752,20160607:0900,5.0,3.1,70.0,0.0
3925,20160607:0900,-2.8,-2.8,100.0,-3.1
15752,20160607:1000,8.4,5.2,57.0,0.4
3925,20160607:1000,-1.3,-1.3,100.0,-1.5
15752,20160607:1100,10.2,6.1,49.0,0.0
3925,20160607:1100,0.2,0.2,100.0,0.2
15752,20160607:1200,10.1,6.1,50.0,0.2
3925,20160607:1200,3.2,3.2,100.0,3.2
15752,20160607:1300,11.0,6.7,49.0,0.7
3925,20160607:1300,7.1,6.8,95.0,6.4
15752,20160607:1400,11.6,7.3,50.0,1.6
3925,20160607:1400,9.0,7.2,76.0,5.0
15752,20160607:1500,11.2,7.3,53.0,2.0
3925,20160607:1500,9.8,7.6,72.0,5.0
15752,20160607:1600,10.4,7.6,65.0,4.1
3925,20160607:1600,10.4,8.1,71.0,5.4
15752,20160607:1700,9.0,6.8,71.0,4.0
3925,20160607:1700,5.8,4.8,85.0,3.5
15752,20160607:1800,7.7,6.3,80.0,4.5
3925,20160607:1800,2.7,2.3,92.0,1.5
15752,20160607:1900,5.9,4.8,83.0,3.2
3925,20160607:1900,1.6,1.4,96.0,1.0
15752,20160607:2000,4.7,3.8,86.0,2.6
3925,20160607:2000,3.0,2.8,97.0,2.6
15752,20160607:2100,4.0,3.2,86.0,1.9
3925,20160607:2100,0.1,-0.1,96.0,-0.4
15752,20160607:2200,3.0,2.3,88.0,1.2
3925,20160607:2200,-1.0,-1.0,98.0,-1.2
15752,20160607:2300,2.3,1.9,92.0,1.1
3925,20160607:2300,-0.1,-0.2,98.0,-0.4
15752,20160608:0000,2.3,1.8,91.0,1.0
3925,20160608:0000,-1.3,-1.3,99.0,-1.5
15752,20160608:0100,2.6,1.9,87.0,0.7
3925,20160608:0100,-2.1,-2.1,99.0,-2.3
15752,20160608:0200,1.1,0.6,91.0,-0.2
3925,20160608:0200,-2.3,-2.3,99.0,-2.6
15752,20160608:0300,0.4,0.0,92.0,-0.7
3925,20160608:0300,-2.5,-2.5,99.0,-2.8
15752,20160608:0400,0.4,0.1,93.0,-0.6
3925,20160608:0400,-2.9,-2.9,99.0,-3.2
15752,20160608:0500,1.4,0.7,86.0,-0.7
3925,20160608:0500,-3.2,-3.2,100.0,-3.6
15752,20160608:0600,0.7,-0.1,86.0,-1.4
3925,20160608:0600,-3.1,-3.1,100.0,-3.5
15752,20160608:0700,-0.2,-0.8,88.0,-1.9
3925,20160608:0700,-2.6,-2.6,100.0,-2.9
15752,20160608:0800,-1.4,-1.7,92.0,-2.5
3925,20160608:0800,-2.6,-2.6,100.0,-2.9
15752,20160608:0900,0.5,0.2,94.0,-0.3
3925,20160608:0900,-2.5,-2.5,100.0,-2.8
15752,20160608:1000,2.0,1.4,88.0,0.2
3925,20160608:1000,-0.8,-0.8,100.0,-0.9
15752,20160608:1100,7.0,4.9,70.0,1.9
3925,20160608:1100,1.6,1.6,99.0,1.5
15752,20160608:1200,7.3,5.1,69.0,2.0
3925,20160608:1200,5.3,4.7,90.0,3.8
15752,20160608:1300,8.8,6.8,73.0,4.2
3925,20160608:1300,7.9,6.3,77.0,4.1
15752,20160608:1400,10.0,7.5,68.0,4.4
3925,20160608:1400,8.4,6.7,77.0,4.6
15752,20160608:1500,9.2,7.0,71.0,4.2
3925,20160608:1500,10.6,8.2,70.0,5.4
15752,20160608:1600,8.7,7.4,82.0,5.8
3925,20160608:1600,9.9,8.0,76.0,5.9
15752,20160608:1700,8.0,6.9,84.0,5.5
3925,20160608:1700,6.6,5.5,83.0,3.9
15752,20160608:1800,6.1,5.3,87.0,4.1
3925,20160608:1800,3.3,2.8,92.0,2.1
15752,20160608:1900,4.9,4.2,89.0,3.3
3925,20160608:1900,1.9,1.6,95.0,1.2
15752,20160608:2000,4.2,3.8,94.0,3.3
3925,20160608:2000,1.2,1.1,97.0,0.8
15752,20160608:2100,5.3,4.8,92.0,4.1
3925,20160608:2100,0.8,0.7,97.0,0.4
15752,20160608:2200,5.3,4.5,88.0,3.5
3925,20160608:2200,3.6,3.5,98.0,3.3
15752,20160608:2300,6.3,5.1,82.0,3.5
3925,20160608:2300,1.7,1.4,95.0,1.0
15752,20160609:0000,7.9,5.7,70.0,2.8
3925,20160609:0000,1.4,1.3,97.0,1.0
15752,20160609:0100,8.9,6.3,65.0,2.7
3925,20160609:0100,0.6,0.5,97.0,0.2
15752,20160609:0200,8.4,6.1,69.0,3.1
3925,20160609:0200,0.6,0.5,98.0,0.3
15752,20160609:0300,8.5,6.7,75.0,4.3
3925,20160609:0300,0.9,0.8,98.0,0.6
15752,20160609:0400,9.3,6.7,66.0,3.3
3925,20160609:0400,0.8,0.7,98.0,0.5
15752,20160609:0500,8.9,7.1,76.0,4.9
3925,20160609:0500,1.4,1.4,99.0,1.3
15752,20160609:0600,9.7,7.9,76.0,5.7
3925,20160609:0600,1.9,1.9,99.0,1.8
15752,20160609:0700,8.9,7.7,84.0,6.4
3925,20160609:0700,2.5,2.5,99.0,2.4
15752,20160609:0800,13.6,10.4,64.0,6.9
3925,20160609:0800,3.0,3.0,99.0,2.9
15752,20160609:0900,11.2,9.6,80.0,7.9
3925,20160609:0900,4.1,4.1,99.0,4.0
15752,20160609:1000,10.2,9.6,92.0,9.0
3925,20160609:1000,5.5,5.4,99.0,5.4
15752,20160609:1100,11.2,10.2,87.0,9.1
3925,20160609:1100,9.1,9.1,100.0,9.1
15752,20160609:1200,11.4,10.2,85.0,9.0
3925,20160609:1200,9.9,9.8,98.0,9.6
15752,20160609:1300,11.7,10.5,85.0,9.3
3925,20160609:1300,10.4,10.3,98.0,10.1
15752,20160609:1400,11.4,10.1,84.0,8.8
3925,20160609:1400,10.6,10.4,97.0,10.2
15752,20160609:1500,11.5,10.0,82.0,8.5
3925,20160609:1500,10.9,10.8,98.0,10.6
15752,20160609:1600,12.4,10.4,76.0,8.3
3925,20160609:1600,11.1,11.0,98.0,10.8
15752,20160609:1700,11.6,9.5,75.0,7.3
3925,20160609:1700,10.6,10.5,98.0,10.3
15752,20160609:1800,12.9,9.4,60.0,5.3
3925,20160609:1800,10.4,10.3,98.0,10.1
15752,20160609:1900,12.6,9.5,64.0,6.0
3925,20160609:1900,11.0,10.9,99.0,10.9
15752,20160609:2000,10.1,8.6,81.0,7.0
3925,20160609:2000,11.0,10.9,99.0,10.9
15752,20160609:2100,8.7,7.8,87.0,6.7
3925,20160609:2100,14.2,14.0,98.0,13.9
15752,20160609:2200,8.5,7.7,89.0,6.8
3925,20160609:2200,15.0,14.6,96.0,14.4
15752,20160609:2300,9.0,8.3,91.0,7.6
3925,20160609:2300,15.4,15.0,95.0,14.6
15752,20160610:0000,13.2,10.6,70.0,7.9
3925,20160610:0000,15.6,15.1,94.0,14.6
15752,20160610:0100,11.6,9.6,76.0,7.5
3925,20160610:0100,15.3,14.8,94.0,14.4
15752,20160610:0200,11.2,9.6,80.0,7.9
3925,20160610:0200,14.8,14.3,94.0,13.8
15752,20160610:0300,11.2,9.7,81.0,8.1
3925,20160610:0300,14.6,14.1,94.0,13.7
15752,20160610:0400,12.8,10.6,74.0,8.3
3925,20160610:0400,14.4,14.0,95.0,13.6
15752,20160610:0500,13.6,11.2,73.0,8.9
3925,20160610:0500,14.6,13.9,92.0,13.3
15752,20160610:0600,11.8,10.2,81.0,8.7
3925,20160610:0600,13.9,13.0,90.0,12.3
15752,20160610:0700,11.1,9.9,85.0,8.7
3925,20160610:0700,13.4,12.3,87.0,11.3
15752,20160610:0800,12.3,10.5,79.0,8.8
3925,20160610:0800,12.9,12.1,91.0,11.5
15752,20160610:0900,17.2,11.7,48.0,6.1
3925,20160610:0900,12.9,12.2,92.0,11.6
15752,20160610:1000,18.0,11.8,43.0,5.3
3925,20160610:1000,13.3,12.2,87.0,11.2
15752,20160610:1100,16.9,11.5,48.0,5.9
3925,20160610:1100,12.5,11.9,93.0,11.4
15752,20160610:1200,17.2,11.4,45.0,5.2
3925,20160610:1200,12.7,12.2,94.0,11.8
15752,20160610:1300,16.7,11.5,49.0,6.0
3925,20160610:1300,13.2,12.7,94.0,12.3
15752,20160610:1400,16.0,11.2,52.0,6.2
3925,20160610:1400,14.2,13.0,86.0,11.9
15752,20160610:1500,18.2,11.6,40.0,4.4
3925,20160610:1500,14.1,13.0,87.0,12.0
15752,20160610:1600,17.4,11.4,44.0,5.1
3925,20160610:1600,13.0,12.5,94.0,12.1
15752,20160610:1700,16.5,11.0,46.0,4.9
3925,20160610:1700,12.4,12.1,96.0,11.8
15752,20160610:1800,15.2,10.5,52.0,5.4
3925,20160610:1800,12.7,11.9,90.0,11.1
15752,20160610:1900,14.8,10.4,54.0,5.6
3925,20160610:1900,12.8,11.6,86.0,10.5
15752,20160610:2000,13.8,10.4,63.0,6.9
3925,20160610:2000,12.6,11.9,92.0,11.3
15752,20160610:2100,13.7,10.3,62.0,6.6
3925,20160610:2100,11.9,11.5,95.0,11.1
15752,20160610:2200,12.1,10.3,79.0,8.6
3925,20160610:2200,11.4,11.2,97.0,11.0
15752,20160610:2300,11.6,9.3,72.0,6.7
3925,20160610:2300,11.9,11.7,97.0,11.4
15752,20160611:0000,10.6,8.4,72.0,5.8
3925,20160611:0000,11.1,10.9,97.0,10.7
15752,20160611:0100,10.0,7.0,62.0,3.1
3925,20160611:0100,9.9,9.8,98.0,9.6
15752,20160611:0200,9.5,6.5,61.0,2.4
3925,20160611:0200,10.1,10.0,98.0,9.8
15752,20160611:0300,9.1,6.0,59.0,1.5
3925,20160611:0300,10.1,10.0,98.0,9.8
15752,20160611:0400,8.4,5.5,61.0,1.3
3925,20160611:0400,9.5,9.4,98.0,9.2
15752,20160611:0500,7.0,4.8,68.0,1.5
3925,20160611:0500,10.2,10.1,99.0,10.1
15752,20160611:0600,6.2,4.3,71.0,1.3
3925,20160611:0600,9.5,9.0,93.0,8.4
15752,20160611:0700,4.9,3.8,83.0,2.3
3925,20160611:0700,9.2,8.5,91.0,7.8
15752,20160611:0800,3.8,3.0,86.0,1.7
3925,20160611:0800,7.4,6.9,93.0,6.4
15752,20160611:0900,6.9,5.3,76.0,3.0
3925,20160611:0900,7.6,7.3,96.0,7.0
15752,20160611:1000,8.8,6.6,71.0,3.9
3925,20160611:1000,8.6,8.0,91.0,7.2
15752,20160611:1100,11.4,8.7,67.0,5.5
3925,20160611:1100,9.8,8.7,86.0,7.6
15752,20160611:1200,11.9,9.0,66.0,5.8
3925,20160611:1200,10.6,9.3,83.0,7.8
15752,20160611:1300,11.1,9.2,76.0,7.1
3925,20160611:1300,11.6,9.1,70.0,6.3
15752,20160611:1400,11.2,9.4,78.0,7.5
3925,20160611:1400,11.8,8.8,64.0,5.2
15752,20160611:1500,11.4,9.8,80.0,8.1
3925,20160611:1500,12.0,9.0,65.0,5.7
15752,20160611:1600,11.9,9.6,72.0,7.0
3925,20160611:1600,11.1,9.6,81.0,8.0
15752,20160611:1700,10.8,9.4,82.0,7.9
3925,20160611:1700,10.2,9.4,89.0,8.5
15752,20160611:1800,10.8,9.5,84.0,8.2
3925,20160611:1800,8.6,8.1,93.0,7.5
15752,20160611:1900,11.5,8.5,64.0,4.9
3925,20160611:1900,7.1,6.8,95.0,6.4
15752,20160611:2000,14.0,9.0,47.0,2.9
3925,20160611:2000,6.5,6.2,96.0,5.9
15752,20160611:2100,12.8,8.8,55.0,4.0
3925,20160611:2100,6.4,6.2,97.0,6.0
15752,20160611:2200,11.4,8.1,60.0,3.9
3925,20160611:2200,6.6,6.5,98.0,6.3
15752,20160611:2300,9.2,6.9,70.0,4.0
3925,20160611:2300,7.0,6.9,98.0,6.7
15752,20160612:0000,8.7,6.5,70.0,3.5
3925,20160612:0000,8.2,7.9,95.0,7.5
15752,20160612:0100,7.8,5.7,70.0,2.7
3925,20160612:0100,9.8,8.9,88.0,7.9
15752,20160612:0200,7.7,5.9,75.0,3.6
3925,20160612:0200,9.7,9.0,91.0,8.3
15752,20160612:0300,7.5,5.2,67.0,1.8
3925,20160612:0300,9.0,8.6,95.0,8.3
15752,20160612:0400,11.0,7.1,53.0,1.8
3925,20160612:0400,8.7,8.5,97.0,8.3
15752,20160612:0500,10.0,7.2,64.0,3.5
3925,20160612:0500,8.8,8.7,98.0,8.5
15752,20160612:0600,8.8,6.8,73.0,4.2
3925,20160612:0600,9.4,9.3,98.0,9.1
15752,20160612:0700,8.1,6.2,74.0,3.8
3925,20160612:0700,10.3,10.2,98.0,10.0
15752,20160612:0800,7.9,6.0,73.0,3.4
3925,20160612:0800,10.6,10.3,96.0,10.0
15752,20160612:0900,7.6,5.3,68.0,2.1
3925,20160612:0900,10.2,9.7,94.0,9.3
15752,20160612:1000,7.6,5.3,68.0,2.1
3925,20160612:1000,9.9,9.7,97.0,9.5
15752,20160612:1100,8.0,5.4,64.0,1.6
3925,20160612:1100,10.0,9.9,98.0,9.7
15752,20160612:1200,8.5,5.1,55.0,0.0
3925,20160612:1200,10.1,10.0,98.0,9.8
15752,20160612:1300,8.6,5.4,57.0,0.6
3925,20160612:1300,10.3,10.2,98.0,10.0
15752,20160612:1400,8.4,5.4,60.0,1.1
3925,20160612:1400,9.0,8.5,93.0,7.9
15752,20160612:1500,8.0,5.3,63.0,1.4
3925,20160612:1500,8.4,7.6,89.0,6.7
15752,20160612:1600,7.2,5.0,68.0,1.7
3925,20160612:1600,8.4,7.7,90.0,6.9
15752,20160612:1700,6.9,4.9,71.0,2.0
3925,20160612:1700,8.5,7.5,86.0,6.3
15752,20160612:1800,6.3,4.6,74.0,2.0
3925,20160612:1800,7.3,6.8,92.0,6.1
15752,20160612:1900,6.1,4.4,74.0,1.8
3925,20160612:1900,6.9,6.6,95.0,6.2
15752,20160612:2000,6.4,4.4,70.0,1.4
3925,20160612:2000,6.4,6.1,96.0,5.8
15752,20160612:2100,6.5,4.5,71.0,1.6
3925,20160612:2100,5.3,5.1,97.0,4.9
15752,20160612:2200,6.6,4.6,70.0,1.5
3925,20160612:2200,4.3,4.2,98.0,4.0
15752,20160612:2300,5.9,4.0,71.0,1.1
3925,20160612:2300,3.8,3.7,98.0,3.5
15752,20160613:0000,5.4,3.4,69.0,0.2
3925,20160613:0000,3.9,3.7,96.0,3.3
15752,20160613:0100,5.1,3.1,68.0,-0.3
3925,20160613:0100,3.2,3.0,96.0,2.6
15752,20160613:0200,5.7,3.2,62.0,-1.0
3925,20160613:0200,1.8,1.5,94.0,0.9
15752,20160613:0300,6.3,3.5,58.0,-1.3
3925,20160613:0300,0.8,0.7,97.0,0.4
15752,20160613:0400,7.9,4.3,51.0,-1.6
3925,20160613:0400,0.9,0.8,97.0,0.5
15752,20160613:0500,7.6,4.2,53.0,-1.3
3925,20160613:0500,0.8,0.7,98.0,0.5
15752,20160613:0600,8.2,4.5,50.0,-1.6
3925,20160613:0600,0.7,0.7,99.0,0.6
15752,20160613:0700,7.6,4.3,54.0,-1.1
3925,20160613:0700,0.3,0.3,99.0,0.2
15752,20160613:0800,9.2,5.3,50.0,-0.7
3925,20160613:0800,0.1,0.1,99.0,0.0
15752,20160613:0900,10.0,5.9,49.0,-0.2
3925,20160613:0900,0.4,0.4,100.0,0.4
15752,20160613:1000,11.6,6.9,45.0,0.1
3925,20160613:1000,1.3,1.3,100.0,1.3
15752,20160613:1100,13.7,8.4,43.0,1.4
3925,20160613:1100,2.6,2.6,100.0,2.6
15752,20160613:1200,14.6,9.1,43.0,2.2
3925,20160613:1200,4.5,4.4,99.0,4.4
15752,20160613:1300,16.2,10.3,42.0,3.3
3925,20160613:1300,5.3,5.1,96.0,4.7
15752,20160613:1400,17.1,10.9,41.0,3.8
3925,20160613:1400,6.0,5.6,94.0,5.1
15752,20160613:1500,17.1,10.9,41.0,3.8
3925,20160613:1500,6.7,5.9,88.0,4.9
15752,20160613:1600,16.8,10.7,42.0,3.8
3925,20160613:1600,6.9,6.2,89.0,5.2
15752,20160613:1700,14.9,9.4,44.0,2.8
3925,20160613:1700,6.8,6.2,91.0,5.5
15752,20160613:1800,12.4,8.3,53.0,3.1
3925,20160613:1800,6.7,6.3,94.0,5.8
15752,20160613:1900,10.7,8.3,70.0,5.5
3925,20160613:1900,6.4,6.1,95.0,5.7
15752,20160613:2000,8.0,6.1,74.0,3.7
3925,20160613:2000,6.3,6.0,96.0,5.7
15752,20160613:2100,6.2,4.9,81.0,3.2
3925,20160613:2100,6.4,6.2,97.0,6.0
15752,20160613:2200,6.5,5.2,80.0,3.3
3925,20160613:2200,5.5,5.4,98.0,5.2
15752,20160613:2300,7.3,5.7,77.0,3.6
3925,20160613:2300,5.9,5.8,98.0,5.6
15752,20160614:0000,7.8,5.9,73.0,3.3
3925,20160614:0000,6.1,6.0,99.0,6.0
15752,20160614:0100,8.3,6.7,78.0,4.7
3925,20160614:0100,6.0,5.9,99.0,5.9
15752,20160614:0200,6.3,5.2,83.0,3.6
3925,20160614:0200,6.0,5.9,99.0,5.9
15752,20160614:0300,7.6,6.3,82.0,4.7
3925,20160614:0300,5.8,5.7,99.0,5.7
