Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
3925,20190927:2000,9.5,-,-,-
15752,20190927:2100,9.8,8.2,79.0,6.4
3925,20190927:2100,9.0,-,-,-
15752,20190927:2200,9.1,7.6,80.0,5.9
3925,20190927:2200,8.7,-,-,-
15752,20190927:2300,8.0,6.8,83.0,5.3
3925,20190927:2300,8.8,-,-,-
15752,20190928:0000,8.7,7.2,80.0,5.5
3925,20190928:0000,8.5,-,-,-
15752,20190928:0100,8.2,7.3,87.0,6.2
3925,20190928:0100,8.2,-,-,-
15752,20190928:0200,7.7,6.9,88.0,5.8
3925,20190928:0200,8.4,-,-,-
15752,20190928:0300,6.5,5.6,87.0,4.5
3925,20190928:0300,8.4,-,-,-
15752,20190928:0400,5.7,5.1,90.0,4.2
3925,20190928:0400,8.4,-,-,-
15752,20190928:0500,5.8,5.2,90.0,4.3
3925,20190928:0500,8.4,-,-,-
15752,20190928:0600,7.4,6.4,86.0,5.2
3925,20190928:0600,8.2,-,-,-
15752,20190928:0700,12.2,7.4,45.0,0.6
3925,20190928:0700,8.2,-,-,-
15752,20190928:0800,14.0,8.0,37.0,-0.4
3925,20190928:0800,8.8,-,-,-
15752,20190928:0900,16.3,9.4,34.0,0.5
3925,20190928:0900,9.4,-,-,-
15752,20190928:1000,18.2,11.1,36.0,2.9
3925,20190928:1000,9.9,-,-,-
15752,20190928:1100,19.4,11.5,32.0,2.3
3925,20190928:1100,11.7,10.1,80.0,8.4
15752,20190928:1200,20.3,12.0,31.0,2.7
3925,20190928:1200,12.2,10.4,79.0,8.7
15752,20190928:1300,21.1,12.3,29.0,2.4
3925,20190928:1300,13.1,10.9,75.0,8.8
15752,20190928:1400,21.4,12.5,29.0,2.7
3925,20190928:1400,13.2,10.8,73.0,8.5
15752,20190928:1500,18.8,11.8,38.0,4.2
3925,20190928:1500,14.2,10.8,63.0,7.3
15752,20190928:1600,18.1,11.6,41.0,4.7
3925,20190928:1600,13.0,10.7,73.0,8.3
15752,20190928:1700,12.8,10.6,75.0,8.5
3925,20190928:1700,12.3,10.4,77.0,8.4
15752,20190928:1800,12.6,10.5,75.0,8.3
3925,20190928:1800,11.0,11.0,100.0,11.0
15752,20190928:1900,11.5,10.1,83.0,8.7
3925,20190928:1900,10.5,-,-,-
15752,20190928:2000,11.9,10.1,78.0,8.2
3925,20190928:2000,10.1,-,-,-
15752,20190928:2100,11.1,9.4,79.0,7.6
3925,20190928:2100,10.1,-,-,-
15752,20190928:2200,10.3,8.9,82.0,7.4
3925,20190928:2200,9.9,-,-,-
15752,20190928:2300,9.8,8.7,86.0,7.6
3925,20190928:2300,9.7,-,-,-
15752,20190929:0000,8.8,7.9,87.0,6.8
3925,20190929:0000,9.5,-,-,-
15752,20190929:0100,8.1,7.5,91.0,6.7
3925,20190929:0100,9.3,-,-,-
15752,20190929:0200,7.6,7.1,93.0,6.6
3925,20190929:0200,9.0,-,-,-
15752,20190929:0300,7.1,6.6,93.0,6.1
3925,20190929:0300,9.0,-,-,-
15752,20190929:0400,6.5,6.1,94.0,5.6
3925,20190929:0400,8.5,-,-,-
15752,20190929:0500,6.1,5.7,93.0,5.1
3925,20190929:0500,8.8,-,-,-
15752,20190929:0600,6.1,5.7,93.0,5.1
3925,20190929:0600,8.8,-,-,-
15752,20190929:0700,7.0,6.6,94.0,6.1
3925,20190929:0700,8.8,-,-,-
15752,20190929:0800,8.7,8.1,92.0,7.5
3925,20190929:0800,9.4,-,-,-
15752,20190929:0900,11.9,9.9,76.0,7.8
3925,20190929:0900,10.3,-,-,-
15752,20190929:1000,13.1,10.2,67.0,7.1
3925,20190929:1000,11.6,-,-,-
15752,20190929:1100,13.3,10.3,66.0,7.1
3925,20190929:1100,14.7,14.7,100.0,14.7
15752,20190929:1200,11.5,9.5,76.0,7.4
3925,20190929:1200,15.7,14.0,82.0,12.6
15752,20190929:1300,12.1,10.0,75.0,7.8
3925,20190929:1300,14.6,13.5,88.0,12.6
15752,20190929:1400,12.0,9.9,75.0,7.7
3925,20190929:1400,16.9,14.6,77.0,12.9
15752,20190929:1500,11.0,9.3,79.0,7.5
3925,20190929:1500,17.6,14.4,69.0,11.9
15752,20190929:1600,10.9,9.3,80.0,7.6
3925,20190929:1600,14.4,14.3,99.0,14.3
15752,20190929:1700,10.8,9.3,81.0,7.7
3925,20190929:1700,14.0,14.0,100.0,14.0
15752,20190929:1800,10.3,9.1,84.0,7.7
3925,20190929:1800,13.6,-,-,-
15752,20190929:1900,10.1,8.9,84.0,7.5
3925,20190929:1900,13.4,-,-,-
15752,20190929:2000,9.8,8.8,87.0,7.7
3925,20190929:2000,13.3,-,-,-
15752,20190929:2100,9.7,8.8,88.0,7.8
3925,20190929:2100,13.4,-,-,-
15752,20190929:2200,9.3,8.6,91.0,7.9
3925,20190929:2200,13.3,-,-,-
15752,20190929:2300,8.6,8.0,91.0,7.2
3925,20190929:2300,13.0,-,-,-
15752,20190930:0000,8.7,8.0,90.0,7.2
3925,20190930:0000,12.4,-,-,-
15752,20190930:0100,8.2,7.6,92.0,7.0
3925,20190930:0100,12.4,-,-,-
15752,20190930:0200,8.8,8.4,94.0,7.9
3925,20190930:0200,12.4,12.4,100.0,12.4
15752,20190930:0300,8.6,8.0,92.0,7.4
3925,20190930:0300,12.7,12.7,100.0,12.7
15752,20190930:0400,8.5,7.9,92.0,7.3
3925,20190930:0400,12.7,12.7,100.0,12.7
15752,20190930:0500,8.8,8.2,92.0,7.6
3925,20190930:0500,12.5,-,-,-
15752,20190930:0600,9.4,8.7,90.0,7.9
3925,20190930:0600,12.5,-,-,-
15752,20190930:0700,9.0,8.4,92.0,7.8
3925,20190930:0700,12.3,-,-,-
15752,20190930:0800,8.9,8.2,90.0,7.4
3925,20190930:0800,12.0,12.0,100.0,12.0
15752,20190930:0900,8.3,7.2,84.0,5.8
3925,20190930:0900,12.2,12.2,100.0,12.2
15752,20190930:1000,8.3,7.5,89.0,6.6
3925,20190930:1000,12.2,12.2,100.0,12.2
15752,20190930:1100,8.0,7.4,91.0,6.6
3925,20190930:1100,12.1,-,-,-
15752,20190930:1200,8.7,7.5,83.0,6.0
3925,20190930:1200,12.0,12.0,100.0,12.0
15752,20190930:1300,9.3,7.3,74.0,4.9
3925,20190930:1300,12.1,10.9,86.0,9.8
15752,20190930:1400,8.4,7.0,81.0,5.3
3925,20190930:1400,12.4,10.8,81.0,9.2
15752,20190930:1500,7.8,6.5,81.0,4.8
3925,20190930:1500,12.8,9.9,67.0,6.8
15752,20190930:1600,7.2,6.2,86.0,5.0
3925,20190930:1600,12.8,10.5,73.0,8.1
15752,20190930:1700,7.5,6.6,87.0,5.5
3925,20190930:1700,11.6,9.6,76.0,7.5
15752,20190930:1800,6.3,5.3,85.0,4.0
3925,20190930:1800,10.2,10.2,100.0,10.2
15752,20190930:1900,6.1,5.7,93.0,5.1
3925,20190930:1900,9.5,9.5,100.0,9.5
15752,20190930:2000,6.6,5.7,86.0,4.4
3925,20190930:2000,8.5,8.2,95.0,7.8
15752,20190930:2100,5.2,4.5,88.0,3.4
3925,20190930:2100,7.3,7.3,100.0,7.3
15752,20190930:2200,5.1,4.3,87.0,3.1
3925,20190930:2200,6.4,-,-,-
15752,20190930:2300,5.5,4.5,84.0,3.0
3925,20190930:2300,6.1,-,-,-
15752,20191001:0000,5.1,4.0,82.0,2.3
3925,20191001:0000,6.1,-,-,-
15752,20191001:0100,5.3,4.0,79.0,2.0
3925,20191001:0100,5.9,-,-,-
15752,20191001:0200,4.8,3.6,80.0,1.7
3925,20191001:0200,5.8,-,-,-
15752,20191001:0300,4.4,3.1,79.0,1.1
3925,20191001:0300,5.7,-,-,-
15752,20191001:0400,4.1,2.8,79.0,0.8
3925,20191001:0400,5.8,-,-,-
15752,20191001:0500,3.7,2.5,79.0,0.4
3925,20191001:0500,5.3,-,-,-
15752,20191001:0600,3.6,2.4,79.0,0.3
3925,20191001:0600,5.0,-,-,-
15752,20191001:0700,4.0,2.9,81.0,1.1
3925,20191001:0700,4.9,-,-,-
15752,20191001:0800,5.3,3.8,76.0,1.4
3925,20191001:0800,5.4,-,-,-
15752,20191001:0900,6.8,4.8,71.0,1.9
3925,20191001:0900,7.8,7.2,92.0,6.6
15752,20191001:1000,7.6,5.2,66.0,1.7
15752,20191001:1100,8.6,5.0,52.0,-0.7
3925,20191001:1100,9.8,9.4,95.0,9.1
15752,20191001:1200,7.3,5.1,68.0,1.8
3925,20191001:1200,12.4,8.9,60.0,4.9
15752,20191001:1300,8.0,5.0,59.0,0.5
3925,20191001:1300,10.1,7.6,68.0,4.5
15752,20191001:1400,9.0,6.2,63.0,2.4
3925,20191001:1400,11.8,8.0,56.0,3.3
15752,20191001:1500,10.3,7.4,64.0,3.8
3925,20191001:1500,10.7,7.4,59.0,3.0
15752,20191001:1600,10.5,6.1,46.0,-0.6
3925,20191001:1600,10.5,6.8,54.0,1.6
15752,20191001:1700,9.9,5.5,45.0,-1.5
3925,20191001:1700,12.2,7.6,48.0,1.5
15752,20191001:1800,9.3,5.7,53.0,0.2
3925,20191001:1800,10.2,7.2,62.0,3.3
15752,20191001:1900,8.5,6.0,66.0,2.5
3925,20191001:1900,7.4,5.8,77.0,3.6
15752,20191001:2000,8.2,5.6,64.0,1.8
3925,20191001:2000,5.9,4.9,85.0,3.6
15752,20191001:2100,8.1,5.7,67.0,2.4
3925,20191001:2100,4.4,3.9,91.0,3.1
15752,20191001:2200,8.6,5.1,54.0,-0.1
3925,20191001:2200,3.6,3.3,94.0,2.7
15752,20191001:2300,8.7,5.2,54.0,-0.1
3925,20191001:2300,3.9,3.7,96.0,3.3
15752,20191002:0000,9.1,5.7,55.0,0.6
3925,20191002:0000,3.9,3.7,96.0,3.3
15752,20191002:0100,10.8,6.1,44.0,-0.9
3925,20191002:0100,4.3,4.1,97.0,3.9
15752,20191002:0200,10.9,6.4,46.0,-0.2
3925,20191002:0200,4.6,4.4,97.0,4.2
15752,20191002:0300,10.2,7.2,62.0,3.3
3925,20191002:0300,4.8,4.6,97.0,4.4
15752,20191002:0400,8.6,6.2,68.0,3.1
3925,20191002:0400,5.0,4.8,97.0,4.6
15752,20191002:0500,7.7,5.2,65.0,1.6
3925,20191002:0500,4.9,4.7,97.0,4.5
15752,20191002:0600,7.1,4.9,69.0,1.8
3925,20191002:0600,4.7,4.6,98.0,4.4
15752,20191002:0700,6.5,4.7,73.0,2.0
3925,20191002:0700,4.8,4.7,98.0,4.5
15752,20191002:0800,7.9,5.5,67.0,2.2
3925,20191002:0800,5.3,5.1,96.0,4.7
15752,20191002:0900,8.1,5.9,70.0,3.0
3925,20191002:0900,7.2,6.7,92.0,6.0
15752,20191002:1000,6.6,5.2,79.0,3.2
3925,20191002:1000,6.2,5.2,84.0,3.7
15752,20191002:1100,7.2,5.5,75.0,3.1
3925,20191002:1100,6.3,5.4,86.0,4.2
15752,20191002:1200,5.5,4.6,86.0,3.4
3925,20191002:1200,8.2,6.8,80.0,5.0
15752,20191002:1300,6.0,5.0,84.0,3.5
3925,20191002:1300,7.5,6.8,90.0,6.0
15752,20191002:1400,9.7,6.8,63.0,3.0
3925,20191002:1400,8.0,7.1,87.0,6.0
15752,20191002:1500,8.6,6.3,69.0,3.2
3925,20191002:1500,9.1,7.8,82.0,6.2
15752,20191002:1600,7.3,5.3,72.0,2.6
3925,20191002:1600,9.2,7.5,77.0,5.4
15752,20191002:1700,7.7,5.1,64.0,1.4
3925,20191002:1700,9.8,7.9,75.0,5.6
15752,20191002:1800,5.8,4.8,84.0,3.3
3925,20191002:1800,9.1,7.2,74.0,4.7
15752,20191002:1900,6.3,4.6,74.0,2.0
3925,20191002:1900,6.5,6.0,92.0,5.3
15752,20191002:2000,5.8,4.3,77.0,2.1
3925,20191002:2000,5.2,4.8,94.0,4.3
15752,20191002:2100,5.9,4.6,80.0,2.7
3925,20191002:2100,4.8,4.5,95.0,4.1
15752,20191002:2200,5.7,4.3,79.0,2.4
3925,20191002:2200,4.2,4.0,96.0,3.6
15752,20191002:2300,6.2,4.2,70.0,1.1
3925,20191002:2300,3.0,2.7,95.0,2.3
15752,20191003:0000,6.0,4.2,72.0,1.4
3925,20191003:0000,2.2,1.9,95.0,1.5
15752,20191003:0100,6.0,4.2,73.0,1.6
3925,20191003:0100,0.9,0.9,99.0,0.8
15752,20191003:0200,6.0,4.2,73.0,1.6
3925,20191003:0200,0.4,0.4,100.0,0.4
15752,20191003:0300,6.1,4.1,70.0,1.1
3925,20191003:0300,1.7,1.7,100.0,1.7
15752,20191003:0400,6.1,4.0,69.0,0.9
3925,20191003:0400,1.1,1.1,100.0,1.1
15752,20191003:0500,6.0,4.0,70.0,1.0
3925,20191003:0500,1.0,1.0,100.0,1.0
15752,20191003:0600,5.7,3.9,73.0,1.3
3925,20191003:0600,0.9,0.8,98.0,0.6
15752,20191003:0700,5.5,3.9,75.0,1.5
3925,20191003:0700,1.2,1.1,97.0,0.8
15752,20191003:0800,6.9,4.9,71.0,2.0
3925,20191003:0800,3.1,2.8,94.0,2.2
15752,20191003:0900,8.0,5.5,66.0,2.1
3925,20191003:0900,4.8,4.2,90.0,3.3
15752,20191003:1000,8.7,6.1,65.0,2.5
3925,20191003:1000,6.1,5.3,88.0,4.3
15752,20191003:1100,9.3,6.5,64.0,2.9
3925,20191003:1100,8.7,7.2,79.0,5.3
15752,20191003:1200,10.0,6.8,59.0,2.4
3925,20191003:1200,9.3,8.0,82.0,6.4
15752,20191003:1300,10.8,7.5,59.0,3.1
3925,20191003:1300,11.1,9.4,79.0,7.6
15752,20191003:1400,11.3,8.2,63.0,4.5
3925,20191003:1400,11.9,9.3,69.0,6.4
15752,20191003:1500,9.5,7.8,77.0,5.7
3925,20191003:1500,11.8,9.1,68.0,6.1
15752,20191003:1600,10.2,8.1,73.0,5.6
3925,20191003:1600,9.7,8.9,89.0,8.0
15752,20191003:1700,9.2,7.9,82.0,6.3
3925,20191003:1700,10.6,9.3,84.0,8.0
15752,20191003:1800,9.2,7.9,82.0,6.3
3925,20191003:1800,9.3,8.4,88.0,7.4
15752,20191003:1900,9.3,7.3,73.0,4.7
3925,20191003:1900,7.9,7.5,94.0,7.0
15752,20191003:2000,9.3,7.3,74.0,4.9
3925,20191003:2000,6.6,6.3,96.0,6.0
15752,20191003:2100,8.6,7.1,79.0,5.2
3925,20191003:2100,6.4,6.3,98.0,6.1
15752,20191003:2200,8.4,7.1,82.0,5.5
3925,20191003:2200,5.9,5.8,98.0,5.6
15752,20191003:2300,7.9,7.0,87.0,5.9
3925,20191003:2300,6.1,6.0,99.0,6.0
15752,20191004:0000,6.1,5.5,90.0,4.6
3925,20191004:0000,5.4,5.3,98.0,5.1
15752,20191004:0100,5.4,4.9,92.0,4.2
3925,20191004:0100,4.4,4.3,99.0,4.3
15752,20191004:0200,4.4,3.9,92.0,3.2
3925,20191004:0200,3.4,3.4,99.0,3.3
15752,20191004:0300,5.9,5.3,90.0,4.4
3925,20191004:0300,4.2,4.2,100.0,4.2
15752,20191004:0400,5.1,4.5,90.0,3.6
3925,20191004:0400,4.6,4.6,100.0,4.6
15752,20191004:0500,5.6,5.0,91.0,4.3
3925,20191004:0500,4.6,4.4,97.0,4.2
15752,20191004:0600,6.5,5.8,89.0,4.8
3925,20191004:0600,4.5,4.3,96.0,3.9
15752,20191004:0700,6.8,6.0,88.0,5.0
3925,20191004:0700,4.5,4.3,97.0,4.1
15752,20191004:0800,9.9,8.0,76.0,5.9
3925,20191004:0800,5.7,5.2,92.0,4.5
15752,20191004:0900,12.8,8.6,53.0,3.5
3925,20191004:0900,6.7,5.8,87.0,4.7
15752,20191004:1000,12.9,8.3,49.0,2.5
3925,20191004:1000,8.8,7.7,85.0,6.4
15752,20191004:1100,15.4,10.0,45.0,3.6
3925,20191004:1100,10.6,8.8,77.0,6.8
15752,20191004:1200,15.1,9.8,46.0,3.6
3925,20191004:1200,11.9,9.7,74.0,7.4
15752,20191004:1300,15.9,10.7,48.0,4.9
3925,20191004:1300,12.5,9.6,66.0,6.3
15752,20191004:1400,18.1,11.3,38.0,3.6
3925,20191004:1400,13.4,10.0,62.0,6.3
15752,20191004:1500,16.7,11.2,47.0,5.4
3925,20191004:1500,13.4,10.2,64.0,6.8
15752,20191004:1600,15.6,10.8,51.0,5.5
3925,20191004:1600,13.3,10.7,70.0,8.0
15752,20191004:1700,14.3,10.7,61.0,6.9
3925,20191004:1700,12.5,10.6,78.0,8.8
15752,20191004:1800,14.3,11.0,64.0,7.6
3925,20191004:1800,11.6,9.4,73.0,6.9
15752,20191004:1900,14.0,10.6,63.0,7.1
3925,20191004:1900,9.8,8.4,82.0,6.9
15752,20191004:2000,13.2,10.5,69.0,7.6
3925,20191004:2000,8.2,7.5,90.0,6.7
15752,20191004:2100,12.5,10.2,73.0,7.8
3925,20191004:2100,7.6,7.1,92.0,6.4
15752,20191004:2200,13.4,9.7,59.0,5.6
3925,20191004:2200,6.5,6.1,94.0,5.6
15752,20191004:2300,16.9,9.9,34.0,1.0
3925,20191004:2300,5.8,5.6,96.0,5.2
15752,20191005:0000,16.7,9.7,34.0,0.8
3925,20191005:0000,6.7,6.4,96.0,6.1
15752,20191005:0100,15.8,9.4,37.0,1.2
3925,20191005:0100,7.0,6.7,96.0,6.4
15752,20191005:0200,8.8,8.1,90.0,7.3
3925,20191005:0200,7.2,7.1,98.0,6.9
15752,20191005:0300,7.3,6.5,88.0,5.5
3925,20191005:0300,7.2,7.1,98.0,6.9
15752,20191005:0400,6.1,5.2,86.0,3.9
3925,20191005:0400,7.8,7.4,94.0,6.9
15752,20191005:0500,6.2,5.0,82.0,3.4
3925,20191005:0500,7.7,7.4,96.0,7.1
15752,20191005:0600,6.3,4.8,77.0,2.6
3925,20191005:0600,7.8,7.5,96.0,7.2
15752,20191005:0700,6.7,4.8,72.0,2.0
3925,20191005:0700,9.0,8.4,92.0,7.8
15752,20191005:0800,6.5,4.5,70.0,1.5
3925,20191005:0800,10.0,9.4,92.0,8.8
15752,20191005:0900,8.5,5.4,59.0,1.0
3925,20191005:0900,10.8,10.2,92.0,9.6
15752,20191005:1000,9.5,6.2,57.0,1.4
3925,20191005:1000,11.7,11.1,92.0,10.4
15752,20191005:1100,8.3,6.2,71.0,3.4
3925,20191005:1100,12.5,11.8,92.0,11.3
15752,20191005:1200,8.5,6.3,70.0,3.4
3925,20191005:1200,10.2,9.5,91.0,8.8
15752,20191005:1300,7.9,6.0,73.0,3.4
3925,20191005:1300,10.9,9.4,81.0,7.8
15752,20191005:1400,8.5,6.7,75.0,4.3
3925,20191005:1400,12.2,9.8,72.0,7.3
15752,20191005:1500,8.0,5.8,69.0,2.7
3925,20191005:1500,12.7,9.6,64.0,6.1
15752,20191005:1600,9.1,6.1,61.0,2.0
3925,20191005:1600,11.7,8.5,62.0,4.7
15752,20191005:1700,9.7,6.1,54.0,0.9
3925,20191005:1700,11.3,8.3,64.0,4.8
15752,20191005:1800,8.6,5.9,64.0,2.2
3925,20191005:1800,9.1,7.3,76.0,5.1
15752,20191005:1900,8.9,5.8,59.0,1.3
3925,20191005:1900,7.8,6.8,85.0,5.5
15752,20191005:2000,7.6,5.5,70.0,2.5
3925,20191005:2000,6.2,5.6,90.0,4.7
15752,20191005:2100,6.4,4.6,73.0,1.9
3925,20191005:2100,5.1,4.6,92.0,3.9
15752,20191005:2200,6.1,4.1,70.0,1.1
3925,20191005:2200,4.2,3.8,93.0,3.2
15752,20191005:2300,6.1,3.8,65.0,0.0
3925,20191005:2300,3.8,3.3,91.0,2.5
15752,20191006:0000,5.5,3.5,69.0,0.3
3925,20191006:0000,3.1,2.7,92.0,2.0
15752,20191006:0100,5.0,3.1,70.0,0.0
3925,20191006:0100,2.1,1.8,95.0,1.4
15752,20191006:0200,4.4,2.7,72.0,-0.2
3925,20191006:0200,2.1,1.8,94.0,1.3
15752,20191006:0300,4.6,2.9,72.0,0.0
3925,20191006:0300,1.7,1.4,94.0,0.8
15752,20191006:0400,3.4,2.1,78.0,-0.1
3925,20191006:0400,1.1,0.8,95.0,0.4
15752,20191006:0500,4.0,2.5,75.0,0.0
3925,20191006:0500,1.1,0.8,95.0,0.4
15752,20191006:0600,4.2,2.6,73.0,-0.2
3925,20191006:0600,0.4,0.1,94.0,-0.4
15752,20191006:0700,5.2,3.2,68.0,-0.2
3925,20191006:0700,0.1,0.0,98.0,-0.2
15752,20191006:0800,8.6,5.3,56.0,0.3
3925,20191006:0800,3.2,2.7,91.0,1.9
15752,20191006:0900,10.2,6.3,52.0,0.8
3925,20191006:0900,6.2,5.0,82.0,3.4
15752,20191006:1000,11.6,7.2,48.0,1.0
3925,20191006:1000,9.0,7.1,74.0,4.6
15752,20191006:1100,12.4,7.6,46.0,1.1
3925,20191006:1100,11.3,8.6,67.0,5.4
15752,20191006:1200,12.8,8.3,50.0,2.7
3925,20191006:1200,13.0,9.1,56.0,4.5
15752,20191006:1300,12.4,7.6,46.0,1.1
3925,20191006:1300,13.5,9.0,51.0,3.6
15752,20191006:1400,11.8,7.6,51.0,2.0
3925,20191006:1400,15.2,9.5,42.0,2.4
15752,20191006:1500,11.3,7.4,54.0,2.4
3925,20191006:1500,15.6,9.7,41.0,2.4
15752,20191006:1600,11.1,7.6,58.0,3.2
3925,20191006:1600,15.3,9.8,44.0,3.1
15752,20191006:1700,10.8,7.9,64.0,4.3
3925,20191006:1700,14.5,9.8,51.0,4.5
15752,20191006:1800,10.5,7.8,66.0,4.5
3925,20191006:1800,12.8,9.8,66.0,6.6
15752,20191006:1900,9.9,7.6,71.0,4.9
3925,20191006:1900,11.8,9.2,69.0,6.3
15752,20191006:2000,9.7,8.1,79.0,6.3
3925,20191006:2000,10.6,8.8,77.0,6.8
15752,20191006:2100,9.6,8.0,79.0,6.2
3925,20191006:2100,10.2,8.3,76.0,6.2
15752,20191006:2200,9.5,7.7,76.0,5.5
3925,20191006:2200,9.9,8.5,82.0,7.0
15752,20191006:2300,9.2,7.5,77.0,5.4
3925,20191006:2300,9.4,8.3,85.0,7.0
15752,20191007:0000,7.5,6.1,80.0,4.3
3925,20191007:0000,8.6,7.8,89.0,6.9
15752,20191007:0100,6.9,5.6,81.0,3.9
3925,20191007:0100,8.0,7.4,91.0,6.6
15752,20191007:0200,7.0,6.0,85.0,4.7
3925,20191007:0200,7.4,6.9,93.0,6.4
15752,20191007:0300,6.6,5.6,85.0,4.3
3925,20191007:0300,5.7,5.4,95.0,5.0
15752,20191007:0400,5.4,4.6,88.0,3.6
3925,20191007:0400,4.2,3.9,95.0,3.5
15752,20191007:0500,4.7,4.1,90.0,3.2
3925,20191007:0500,5.5,5.5,100.0,5.5
15752,20191007:0600,5.0,4.3,89.0,3.4
3925,20191007:0600,5.8,5.6,97.0,5.4
15752,20191007:0700,6.1,5.2,86.0,3.9
3925,20191007:0700,5.9,5.9,100.0,5.9
15752,20191007:0800,9.4,7.5,75.0,5.2
3925,20191007:0800,6.0,5.9,98.0,5.7
15752,20191007:0900,11.3,8.7,68.0,5.6
3925,20191007:0900,8.1,7.5,92.0,6.9
15752,20191007:1000,13.7,9.9,58.0,5.6
3925,20191007:1000,11.0,9.6,82.0,8.1
15752,20191007:1100,14.5,10.3,55.0,5.6
3925,20191007:1100,12.6,9.8,68.0,6.9
15752,20191007:1200,13.3,9.8,61.0,6.0
3925,20191007:1200,15.0,10.2,50.0,4.7
15752,20191007:1300,12.3,9.2,64.0,5.7
3925,20191007:1300,15.7,10.6,49.0,5.1
15752,20191007:1400,12.5,9.3,63.0,5.7
3925,20191007:1400,17.3,11.0,41.0,4.0
15752,20191007:1500,12.1,9.6,70.0,6.8
3925,20191007:1500,16.7,10.9,44.0,4.4
15752,20191007:1600,13.7,10.5,65.0,7.3
3925,20191007:1600,15.4,11.3,58.0,7.2
15752,20191007:1700,13.2,10.1,65.0,6.8
3925,20191007:1700,13.5,9.9,60.0,5.9
15752,20191007:1800,13.0,9.9,65.0,6.6
3925,20191007:1800,12.6,9.5,64.0,6.0
15752,20191007:1900,12.6,9.6,65.0,6.2
3925,20191007:1900,11.4,8.9,70.0,6.1
15752,20191007:2000,14.8,9.4,44.0,2.7
3925,20191007:2000,10.0,8.0,74.0,5.6
15752,20191007:2100,16.7,9.1,29.0,-1.4
3925,20191007:2100,7.7,6.7,85.0,5.4
15752,20191007:2200,16.5,9.1,30.0,-1.1
3925,20191007:2200,6.3,5.8,92.0,5.1
15752,20191007:2300,15.6,8.9,34.0,-0.2
3925,20191007:2300,5.4,4.8,91.0,4.1
15752,20191008:0000,15.3,8.8,35.0,0.0
3925,20191008:0000,4.4,4.1,95.0,3.7
15752,20191008:0100,13.5,9.6,57.0,5.2
3925,20191008:0100,3.7,3.5,96.0,3.1
15752,20191008:0200,14.0,9.1,48.0,3.2
3925,20191008:0200,3.1,2.9,97.0,2.7
15752,20191008:0300,15.2,9.7,44.0,3.1
3925,20191008:0300,2.5,2.3,97.0,2.1
15752,20191008:0400,12.6,9.8,68.0,6.9
3925,20191008:0400,3.4,3.4,100.0,3.4
15752,20191008:0500,11.7,9.9,78.0,8.0
3925,20191008:0500,3.4,3.4,100.0,3.4
15752,20191008:0600,11.0,9.7,84.0,8.4
3925,20191008:0600,4.1,4.1,100.0,4.1
15752,20191008:0700,11.2,10.0,85.0,8.8
3925,20191008:0700,4.8,4.7,98.0,4.5
15752,20191008:0800,10.8,9.9,89.0,9.1
3925,20191008:0800,5.7,5.3,94.0,4.8
15752,20191008:0900,11.1,10.4,91.0,9.7
3925,20191008:0900,7.6,6.9,90.0,6.1
15752,20191008:1000,11.5,10.5,88.0,9.6
3925,20191008:1000,8.8,8.0,89.0,7.1
15752,20191008:1100,12.4,11.2,86.0,10.1
3925,20191008:1100,11.2,8.9,72.0,6.4
15752,20191008:1200,13.9,11.4,72.0,9.0
3925,20191008:1200,11.0,9.0,75.0,6.8
15752,20191008:1300,16.8,12.4,57.0,8.3
3925,20191008:1300,11.8,10.0,78.0,8.1
15752,20191008:1400,15.4,11.0,55.0,6.4
3925,20191008:1400,12.3,10.4,78.0,8.6
15752,20191008:1500,13.8,10.4,63.0,6.9
3925,20191008:1500,12.7,11.3,84.0,10.1
15752,20191008:1600,13.3,11.1,75.0,9.0
3925,20191008:1600,13.8,12.0,80.0,10.4
15752,20191008:1700,12.8,10.8,77.0,8.9
3925,20191008:1700,13.1,11.9,86.0,10.8
15752,20191008:1800,12.4,10.5,77.0,8.5
3925,20191008:1800,12.8,12.0,91.0,11.4
15752,20191008:1900,11.0,9.6,82.0,8.1
3925,20191008:1900,12.7,12.0,91.0,11.3
15752,20191008:2000,10.3,9.1,85.0,7.9
3925,20191008:2000,12.8,12.0,90.0,11.2
15752,20191008:2100,10.2,9.3,88.0,8.3
3925,20191008:2100,12.9,12.1,90.0,11.3
15752,20191008:2200,10.2,9.2,87.0,8.1
3925,20191008:2200,13.1,12.3,91.0,11.7
15752,20191008:2300,10.0,9.2,90.0,8.4
3925,20191008:2300,13.0,12.4,93.0,11.9
15752,20191009:0000,10.0,9.2,89.0,8.3
3925,20191009:0000,13.1,12.5,93.0,12.0
15752,20191009:0100,10.0,9.2,89.0,8.3
3925,20191009:0100,13.4,12.8,93.0,12.3
15752,20191009:0200,9.1,8.4,90.0,7.6
3925,20191009:0200,13.1,12.8,96.0,12.5
15752,20191009:0300,9.5,8.9,92.0,8.3
3925,20191009:0300,13.4,12.9,94.0,12.5
15752,20191009:0400,9.6,8.9,90.0,8.1
3925,20191009:0400,13.5,13.0,94.0,12.6
15752,20191009:0500,9.7,8.9,89.0,8.0
3925,20191009:0500,13.6,13.1,94.0,12.7
15752,20191009:0600,9.9,9.1,89.0,8.2
3925,20191009:0600,13.6,13.1,94.0,12.7
